########## CURVA DE EXCITACAO - BOBINA GIRANTE ##########

### Dados de Configura��o ###
arquivo                        	C:\Users\labimas\Desktop\Q14-001\Bobina Principal e Auxiliar\50 A\Q14-001_Q_BOB_+0007A_161013_105422.dat
data                           	13/10/2016
hora                           	10:54:22
temperatura_ima(C)             	23.1
ganho_integrador               	100
nr_pontos_integracao           	144
velocidade(rps)                	1.0
aceleracao(rps^2)              	0.5
nr_coletas                     	9
nr_voltas                      	10
intervalo_analise              	6-23
sentido_de_rotacao             	Horario
corrente_alim_principal_avg(A)	+50
corrente_alim_principal_std(A)	+0.000000e+00
corrente_alim_secundaria_avg(A) +7.014585e+00
corrente_alim_secundaria_std(A) +2.553127e-05

### Dados da Bobina Girante ###
nome_bobina_girante            	Anel_Bobina_Radial_28-09-2016_Quadrupolo_Q20
tipo_bobina_girante            	Bobina Radial
tipo_medicao                   	N_Bucked
pulso_start_coleta             	329683
n_espiras_bobina_principal     	9
raio_interno_bobina_princip(m) 	0
raio_externo_bobina_princip(m) 	0.01296
n_espiras_bobina_bucked        	0
raio_interno_bobina_bucked(m)  	0
raio_externo_bobina_bucked(m)  	0

### Observa��es ###
observacoes                    	Q14-001; 0�; Centro; Bobina Principal: 50 A; Bobina Auxiliar: -10 a 10 A



##### Dados de Leitura #####

n	avg_L.Nn(T/m^n-2)	std_L.Nn(T/m^n-2)	avg_L.Sn(T/m^n-2)	std_L.Sn(T/m^n-2)	avg_L.Bn(T/m^n-2)	std_L.Bn(T/m^n-2)	avg_angulo(rad)  	std_angulo(rad)  	avg_Nn/NnIma@12.0mm	std_Nn/NnIma@12.0mm	avg_Sn/NnIma@12.0mm	std_Sn/NnIma@12.0mm
1   	  -7.442809e-07   	  +1.582674e-06   	  -1.204111e-05   	  +2.352137e-06   	  +1.206409e-05   	  +2.357971e-06   	  +0.000000e+00   	  +0.000000e+00   	  -2.882374e-05   	  +6.129216e-05   	  -4.663157e-04   	  +9.109111e-05
2   	  +2.151817e+00   	  +7.612528e-05   	  +3.148150e-05   	  +6.321383e-05   	  +2.151817e+00   	  +7.612482e-05   	  +7.315177e-06   	  +1.393492e-05   	  +1.000000e+00   	  +3.537721e-05   	  +1.463019e-05   	  +2.937696e-05
3   	  +3.739711e-02   	  +9.033656e-03   	  +1.587767e-01   	  +7.807603e-03   	  +1.631214e-01   	  +7.129416e-03   	  +0.000000e+00   	  +0.000000e+00   	  +2.085518e-04   	  +5.037783e-05   	  +8.854474e-04   	  +4.354052e-05
4   	  +9.837954e-01   	  +2.598026e-01   	  +1.134519e+00   	  +6.032708e-01   	  +1.501662e+00   	  +4.556056e-01   	  +0.000000e+00   	  +0.000000e+00   	  +6.583577e-05   	  +1.738604e-05   	  +7.592225e-05   	  +4.037099e-05
5   	  +1.177198e+02   	  +1.942556e+01   	  +9.617697e+01   	  +4.834899e+01   	  +1.520130e+02   	  +3.732457e+01   	  +0.000000e+00   	  +0.000000e+00   	  +9.453396e-05   	  +1.559954e-05   	  +7.723418e-05   	  +3.882628e-05
6   	  -4.068390e+04   	  +1.691064e+03   	  +4.646109e+03   	  +4.054103e+03   	  +4.094833e+04   	  +1.796528e+03   	  +0.000000e+00   	  +0.000000e+00   	  -3.920507e-04   	  +1.629595e-05   	  +4.477226e-05   	  +3.906739e-05
7   	  +3.138805e+05   	  +1.709399e+05   	  +1.775741e+05   	  +2.729547e+05   	  +3.606294e+05   	  +1.760779e+05   	  +0.000000e+00   	  +0.000000e+00   	  +3.629654e-05   	  +1.976716e-05   	  +2.053433e-05   	  +3.156396e-05
8   	  +9.606406e+06   	  +1.232877e+07   	  +2.609006e+07   	  +2.440725e+07   	  +2.780241e+07   	  +2.048498e+07   	  +0.000000e+00   	  +0.000000e+00   	  +1.333040e-05   	  +1.710810e-05   	  +3.620405e-05   	  +3.386889e-05
9   	  -5.197067e+08   	  +1.179795e+09   	  -9.460094e+08   	  +2.197136e+09   	  +1.079365e+09   	  +1.498201e+09   	  +0.000000e+00   	  +0.000000e+00   	  -8.654096e-06   	  +1.964581e-05   	  -1.575284e-05   	  +3.658645e-05
10  	  +7.922644e+12   	  +8.395387e+10   	  -3.585592e+10   	  +2.210011e+11   	  +7.922725e+12   	  +8.527638e+10   	  +0.000000e+00   	  +0.000000e+00   	  +1.583123e-03   	  +1.677588e-05   	  -7.164823e-06   	  +4.416101e-05
11  	  +5.199141e+12   	  +6.668092e+12   	  +2.637684e+12   	  +1.794865e+13   	  +5.829961e+12   	  +9.730849e+12   	  +0.000000e+00   	  +0.000000e+00   	  +1.246687e-05   	  +1.598923e-05   	  +6.324827e-06   	  +4.303855e-05
12  	  +3.662481e+14   	  +4.956130e+14   	  +6.502284e+14   	  +1.538447e+15   	  +7.462805e+14   	  +9.509004e+14   	  +0.000000e+00   	  +0.000000e+00   	  +1.053859e-05   	  +1.426099e-05   	  +1.870997e-05   	  +4.426797e-05
13  	  +1.795022e+16   	  +5.277216e+16   	  +3.491260e+16   	  +8.391801e+16   	  +3.925685e+16   	  +4.402691e+16   	  +0.000000e+00   	  +0.000000e+00   	  +6.198095e-06   	  +1.822188e-05   	  +1.205509e-05   	  +2.897634e-05
14  	  -1.628385e+20   	  +4.166537e+18   	  -5.023189e+17   	  +8.752807e+18   	  +1.628392e+20   	  +4.255864e+18   	  +0.000000e+00   	  +0.000000e+00   	  -6.747247e-04   	  +1.726413e-05   	  -2.081369e-06   	  +3.626745e-05
15  	  +1.207753e+20   	  +3.313963e+20   	  +1.107893e+20   	  +7.291622e+20   	  +1.638931e+20   	  +4.071198e+20   	  +0.000000e+00   	  +0.000000e+00   	  +6.005223e-06   	  +1.647777e-05   	  +5.508694e-06   	  +3.625559e-05


##### Dados Brutos Armazenados(V.s) [1e-12] #####

##### Volta_1#####	##### Volta_2#####	##### Volta_3#####	##### Volta_4#####	##### Volta_5#####	##### Volta_6#####	##### Volta_7#####	##### Volta_8#####	##### Volta_9#####	#### Volta_10#####
-1.1173894400e+08 	-1.1209051200e+08 	-1.1178300000e+08 	-1.1174345600e+08 	-1.1189868800e+08 	-1.1192192000e+08 	-1.1190027200e+08 	-1.1160356800e+08 	-1.1160590400e+08 	-1.1168013600e+08
-1.0420034400e+08 	-1.0408916000e+08 	-1.0381027200e+08 	-1.0444236800e+08 	-1.0417336000e+08 	-1.0414041600e+08 	-1.0383213600e+08 	-1.0412202400e+08 	-1.0431335200e+08 	-1.0393580800e+08
-9.5850824000e+07 	-9.5302896000e+07 	-9.5357312000e+07 	-9.5333320000e+07 	-9.4592408000e+07 	-9.5277320000e+07 	-9.5285728000e+07 	-9.5276368000e+07 	-9.5546104000e+07 	-9.4951744000e+07
-8.5877656000e+07 	-8.5859096000e+07 	-8.6247760000e+07 	-8.5865832000e+07 	-8.6418480000e+07 	-8.5972720000e+07 	-8.5625232000e+07 	-8.6151704000e+07 	-8.6197128000e+07 	-8.6557728000e+07
-7.5399648000e+07 	-7.5641728000e+07 	-7.5887048000e+07 	-7.5789520000e+07 	-7.5979456000e+07 	-7.5679472000e+07 	-7.6290936000e+07 	-7.5854696000e+07 	-7.5541760000e+07 	-7.5965944000e+07
-6.5252288000e+07 	-6.5442364000e+07 	-6.5554576000e+07 	-6.5315704000e+07 	-6.5274176000e+07 	-6.5718456000e+07 	-6.5621532000e+07 	-6.5488568000e+07 	-6.5611432000e+07 	-6.5518132000e+07
-5.4247360000e+07 	-5.4580464000e+07 	-5.3941664000e+07 	-5.4159904000e+07 	-5.3968760000e+07 	-5.4333732000e+07 	-5.4347516000e+07 	-5.4122796000e+07 	-5.3689648000e+07 	-5.4129688000e+07
-4.3329604000e+07 	-4.2607260000e+07 	-4.2674184000e+07 	-4.3179640000e+07 	-4.2844580000e+07 	-4.2541020000e+07 	-4.2048976000e+07 	-4.2634628000e+07 	-4.2649764000e+07 	-4.2287256000e+07
-3.0294040000e+07 	-3.0397002000e+07 	-3.0104382000e+07 	-3.0245732000e+07 	-3.0190396000e+07 	-3.0577908000e+07 	-3.0939538000e+07 	-3.0733534000e+07 	-3.1134820000e+07 	-3.0523190000e+07
-1.8481258000e+07 	-1.7827548000e+07 	-1.8654940000e+07 	-1.7898398000e+07 	-1.8456638000e+07 	-1.7856248000e+07 	-1.7057254000e+07 	-1.8096654000e+07 	-1.7539620000e+07 	-1.8396846000e+07
-5.4067220000e+06 	-5.4083460000e+06 	-5.7907370000e+06 	-5.6023210000e+06 	-6.1767600000e+06 	-5.6058760000e+06 	-6.8111910000e+06 	-5.7460130000e+06 	-6.0650200000e+06 	-5.8548720000e+06
+6.7213700000e+06 	+6.2137670000e+06 	+6.6633870000e+06 	+6.4538210000e+06 	+7.0815050000e+06 	+6.0740730000e+06 	+6.3190700000e+06 	+6.9695780000e+06 	+6.6788090000e+06 	+6.4283950000e+06
+1.8839108000e+07 	+1.8197658000e+07 	+1.8715314000e+07 	+1.8327872000e+07 	+1.8071978000e+07 	+1.8382886000e+07 	+1.9142774000e+07 	+1.7951136000e+07 	+1.8697738000e+07 	+1.9105222000e+07
+3.0401328000e+07 	+3.1123164000e+07 	+3.1478354000e+07 	+3.0634714000e+07 	+3.0907276000e+07 	+3.0844580000e+07 	+3.1504886000e+07 	+3.1075778000e+07 	+3.0203430000e+07 	+3.1058036000e+07
+4.2799432000e+07 	+4.3217652000e+07 	+4.2784592000e+07 	+4.3213680000e+07 	+4.3539900000e+07 	+4.3082472000e+07 	+4.2783520000e+07 	+4.3041648000e+07 	+4.3582476000e+07 	+4.3213656000e+07
+5.4948924000e+07 	+5.4573944000e+07 	+5.4415472000e+07 	+5.4999196000e+07 	+5.4475220000e+07 	+5.5153184000e+07 	+5.4611992000e+07 	+5.4755444000e+07 	+5.4619592000e+07 	+5.3840228000e+07
+6.6279180000e+07 	+6.6478924000e+07 	+6.6019824000e+07 	+6.5979308000e+07 	+6.6119740000e+07 	+6.6116396000e+07 	+6.5700952000e+07 	+6.6270024000e+07 	+6.6323792000e+07 	+6.6299612000e+07
+7.6445376000e+07 	+7.5887320000e+07 	+7.6586272000e+07 	+7.6531704000e+07 	+7.6460472000e+07 	+7.6395800000e+07 	+7.6422552000e+07 	+7.6393944000e+07 	+7.6821544000e+07 	+7.6519624000e+07
+8.6796272000e+07 	+8.6922416000e+07 	+8.6749856000e+07 	+8.6266120000e+07 	+8.6701648000e+07 	+8.6362800000e+07 	+8.7316880000e+07 	+8.6730576000e+07 	+8.6648800000e+07 	+8.6859264000e+07
+9.5381952000e+07 	+9.5965328000e+07 	+9.6041816000e+07 	+9.5657952000e+07 	+9.5891384000e+07 	+9.6070824000e+07 	+9.5598240000e+07 	+9.5717832000e+07 	+9.5418504000e+07 	+9.5916240000e+07
+1.0444219200e+08 	+1.0420866400e+08 	+1.0423369600e+08 	+1.0470796000e+08 	+1.0433116000e+08 	+1.0414028000e+08 	+1.0456910400e+08 	+1.0397868800e+08 	+1.0437338400e+08 	+1.0411149600e+08
+1.1280921600e+08 	+1.1257762400e+08 	+1.1248564000e+08 	+1.1268651200e+08 	+1.1249996000e+08 	+1.1267216000e+08 	+1.1228950400e+08 	+1.1286455200e+08 	+1.1269892800e+08 	+1.1242358400e+08
+1.1918168800e+08 	+1.1946779200e+08 	+1.1927257600e+08 	+1.1917272800e+08 	+1.1909149600e+08 	+1.1940321600e+08 	+1.1897715200e+08 	+1.1898827200e+08 	+1.1940435200e+08 	+1.1930376800e+08
+1.2498558400e+08 	+1.2496431200e+08 	+1.2519940800e+08 	+1.2512567200e+08 	+1.2519664000e+08 	+1.2506572000e+08 	+1.2553073600e+08 	+1.2524325600e+08 	+1.2492866400e+08 	+1.2508196000e+08
+1.3087155200e+08 	+1.3076841600e+08 	+1.3089016800e+08 	+1.3063052800e+08 	+1.3088593600e+08 	+1.3052733600e+08 	+1.3072022400e+08 	+1.3086439200e+08 	+1.3088661600e+08 	+1.3091088000e+08
+1.3517566400e+08 	+1.3535305600e+08 	+1.3515012800e+08 	+1.3524395200e+08 	+1.3541409600e+08 	+1.3539891200e+08 	+1.3546880000e+08 	+1.3522225600e+08 	+1.3522256000e+08 	+1.3535974400e+08
+1.3931100800e+08 	+1.3933072000e+08 	+1.3925515200e+08 	+1.3927132800e+08 	+1.3908849600e+08 	+1.3937772800e+08 	+1.3918627200e+08 	+1.3920196800e+08 	+1.3930091200e+08 	+1.3907646400e+08
+1.4159630400e+08 	+1.4141404800e+08 	+1.4153678400e+08 	+1.4155683200e+08 	+1.4145676800e+08 	+1.4149672000e+08 	+1.4140590400e+08 	+1.4143612800e+08 	+1.4157630400e+08 	+1.4156608000e+08
+1.4213825600e+08 	+1.4222811200e+08 	+1.4227041600e+08 	+1.4225446400e+08 	+1.4215465600e+08 	+1.4215601600e+08 	+1.4219809600e+08 	+1.4218896000e+08 	+1.4215014400e+08 	+1.4217481600e+08
+1.4238134400e+08 	+1.4244772800e+08 	+1.4229902400e+08 	+1.4234873600e+08 	+1.4240513600e+08 	+1.4243916800e+08 	+1.4249416000e+08 	+1.4246977600e+08 	+1.4240305600e+08 	+1.4237523200e+08
+1.4122476800e+08 	+1.4115182400e+08 	+1.4109889600e+08 	+1.4115424000e+08 	+1.4122635200e+08 	+1.4125916800e+08 	+1.4120667200e+08 	+1.4125483200e+08 	+1.4124534400e+08 	+1.4120465600e+08
+1.3953222400e+08 	+1.3941249600e+08 	+1.3954460800e+08 	+1.3951140800e+08 	+1.3938108800e+08 	+1.3933382400e+08 	+1.3929939200e+08 	+1.3945820800e+08 	+1.3947820800e+08 	+1.3927694400e+08
+1.3560363200e+08 	+1.3565230400e+08 	+1.3575296000e+08 	+1.3536072000e+08 	+1.3577806400e+08 	+1.3572177600e+08 	+1.3556803200e+08 	+1.3546292800e+08 	+1.3580380800e+08 	+1.3591110400e+08
+1.3020193600e+08 	+1.3026501600e+08 	+1.3028240000e+08 	+1.3044691200e+08 	+1.3025499200e+08 	+1.3018266400e+08 	+1.3046261600e+08 	+1.3029164000e+08 	+1.3002087200e+08 	+1.3016277600e+08
+1.2555528800e+08 	+1.2567300800e+08 	+1.2546852800e+08 	+1.2547611200e+08 	+1.2542097600e+08 	+1.2552711200e+08 	+1.2564191200e+08 	+1.2580219200e+08 	+1.2542996800e+08 	+1.2557183200e+08
+1.1935201600e+08 	+1.1947328800e+08 	+1.1934262400e+08 	+1.1942708800e+08 	+1.1925765600e+08 	+1.1958912800e+08 	+1.1887745600e+08 	+1.1915237600e+08 	+1.1934576800e+08 	+1.1933388000e+08
+1.1226338400e+08 	+1.1198540000e+08 	+1.1202881600e+08 	+1.1239551200e+08 	+1.1211896000e+08 	+1.1232214400e+08 	+1.1253007200e+08 	+1.1226827200e+08 	+1.1256606400e+08 	+1.1199072800e+08
+1.0499025600e+08 	+1.0482674400e+08 	+1.0517301600e+08 	+1.0486960800e+08 	+1.0502080000e+08 	+1.0458049600e+08 	+1.0471255200e+08 	+1.0509744800e+08 	+1.0487071200e+08 	+1.0494343200e+08
+9.5892848000e+07 	+9.6246712000e+07 	+9.6138072000e+07 	+9.5783680000e+07 	+9.6058744000e+07 	+9.6129944000e+07 	+9.6180568000e+07 	+9.5883784000e+07 	+9.5884000000e+07 	+9.6176688000e+07
+8.6415240000e+07 	+8.6281656000e+07 	+8.6412656000e+07 	+8.6513592000e+07 	+8.6270984000e+07 	+8.6012232000e+07 	+8.6542688000e+07 	+8.6445536000e+07 	+8.6376808000e+07 	+8.6557144000e+07
+7.6677768000e+07 	+7.6708944000e+07 	+7.6206856000e+07 	+7.6283320000e+07 	+7.6823640000e+07 	+7.6705904000e+07 	+7.6752328000e+07 	+7.6526976000e+07 	+7.6410664000e+07 	+7.6084096000e+07
+6.6255788000e+07 	+6.6360392000e+07 	+6.6068116000e+07 	+6.6643672000e+07 	+6.5975844000e+07 	+6.6952600000e+07 	+6.6074076000e+07 	+6.6105568000e+07 	+6.6310024000e+07 	+6.6473344000e+07
