########## CURVA DE EXCITACAO - BOBINA GIRANTE ##########

### Dados de Configura��o ###
arquivo                        	C:\Users\labimas\Desktop\Q14-001\Bobina Principal e Auxiliar\50 A\Q14-001_Q_BOB_-0010A_161013_110307.dat
data                           	13/10/2016
hora                           	11:03:07
temperatura_ima(C)             	23.1
ganho_integrador               	100
nr_pontos_integracao           	144
velocidade(rps)                	1.0
aceleracao(rps^2)              	0.5
nr_coletas                     	19
nr_voltas                      	10
intervalo_analise              	6-23
sentido_de_rotacao             	Horario
corrente_alim_principal_avg(A)	+50
corrente_alim_principal_std(A)	+0.000000e+00
corrente_alim_secundaria_avg(A) -1.000025e+01
corrente_alim_secundaria_std(A) +3.800503e-05

### Dados da Bobina Girante ###
nome_bobina_girante            	Anel_Bobina_Radial_28-09-2016_Quadrupolo_Q20
tipo_bobina_girante            	Bobina Radial
tipo_medicao                   	N_Bucked
pulso_start_coleta             	329683
n_espiras_bobina_principal     	9
raio_interno_bobina_princip(m) 	0
raio_externo_bobina_princip(m) 	0.01296
n_espiras_bobina_bucked        	0
raio_interno_bobina_bucked(m)  	0
raio_externo_bobina_bucked(m)  	0

### Observa��es ###
observacoes                    	Q14-001; 0�; Centro; Bobina Principal: 50 A; Bobina Auxiliar: -10 a 10 A



##### Dados de Leitura #####

n	avg_L.Nn(T/m^n-2)	std_L.Nn(T/m^n-2)	avg_L.Sn(T/m^n-2)	std_L.Sn(T/m^n-2)	avg_L.Bn(T/m^n-2)	std_L.Bn(T/m^n-2)	avg_angulo(rad)  	std_angulo(rad)  	avg_Nn/NnIma@12.0mm	std_Nn/NnIma@12.0mm	avg_Sn/NnIma@12.0mm	std_Sn/NnIma@12.0mm
1   	  +6.318220e-07   	  +8.797856e-07   	  -5.608887e-06   	  +1.170419e-06   	  +5.644361e-06   	  +1.177092e-06   	  +0.000000e+00   	  +0.000000e+00   	  +4.006693e-05   	  +5.579152e-05   	  -3.556870e-04   	  +7.422202e-05
2   	  +1.314097e+00   	  +3.533536e-05   	  +2.840459e-05   	  +7.715983e-05   	  +1.314097e+00   	  +3.533471e-05   	  +1.080779e-05   	  +2.785208e-05   	  +1.000000e+00   	  +2.688946e-05   	  +2.161529e-05   	  +5.871700e-05
3   	  +2.395239e-02   	  +4.654316e-03   	  +9.861819e-02   	  +4.801198e-03   	  +1.014853e-01   	  +5.231967e-03   	  +0.000000e+00   	  +0.000000e+00   	  +2.187271e-04   	  +4.250203e-05   	  +9.005562e-04   	  +4.384332e-05
4   	  +4.452585e-01   	  +2.727426e-01   	  +5.767275e-01   	  +3.896810e-01   	  +7.286081e-01   	  +2.680404e-01   	  +0.000000e+00   	  +0.000000e+00   	  +4.879185e-05   	  +2.988739e-05   	  +6.319835e-05   	  +4.270161e-05
5   	  +7.723467e+01   	  +2.371427e+01   	  +4.378816e+01   	  +2.640804e+01   	  +8.878400e+01   	  +3.010821e+01   	  +0.000000e+00   	  +0.000000e+00   	  +1.015614e-04   	  +3.118359e-05   	  +5.758018e-05   	  +3.472582e-05
6   	  -1.903803e+04   	  +1.812020e+03   	  +2.982934e+03   	  +2.536168e+03   	  +1.927030e+04   	  +1.740070e+03   	  +0.000000e+00   	  +0.000000e+00   	  -3.004136e-04   	  +2.859306e-05   	  +4.706968e-05   	  +4.001987e-05
7   	  +1.915639e+05   	  +1.297614e+05   	  +1.383582e+05   	  +2.153664e+05   	  +2.363043e+05   	  +1.296832e+05   	  +0.000000e+00   	  +0.000000e+00   	  +3.627375e-05   	  +2.457108e-05   	  +2.619895e-05   	  +4.078090e-05
8   	  -5.514171e+06   	  +1.549192e+07   	  +8.646014e+06   	  +2.113940e+07   	  +1.025474e+07   	  +1.085684e+07   	  +0.000000e+00   	  +0.000000e+00   	  -1.252969e-05   	  +3.520184e-05   	  +1.964608e-05   	  +4.803444e-05
9   	  -3.209266e+08   	  +2.137899e+09   	  -7.000587e+08   	  +1.093404e+09   	  +7.701143e+08   	  +1.167918e+09   	  +0.000000e+00   	  +0.000000e+00   	  -8.750784e-06   	  +5.829461e-05   	  -1.908867e-05   	  +2.981412e-05
10  	  +4.790258e+12   	  +1.533929e+11   	  +9.669187e+10   	  +1.181548e+11   	  +4.791234e+12   	  +1.529301e+11   	  +0.000000e+00   	  +0.000000e+00   	  +1.567406e-03   	  +5.019122e-05   	  +3.163825e-05   	  +3.866107e-05
11  	  +2.026308e+11   	  +1.107872e+13   	  +6.518772e+12   	  +1.209107e+13   	  +6.521920e+12   	  +6.140469e+12   	  +0.000000e+00   	  +0.000000e+00   	  +7.956266e-07   	  +4.350039e-05   	  +2.559585e-05   	  +4.747539e-05
12  	  +2.159753e+14   	  +4.733586e+14   	  +1.441788e+14   	  +1.139183e+15   	  +2.596784e+14   	  +8.381294e+14   	  +0.000000e+00   	  +0.000000e+00   	  +1.017628e-05   	  +2.230362e-05   	  +6.793389e-06   	  +5.367578e-05
13  	  -1.229377e+16   	  +5.323798e+16   	  +2.381733e+16   	  +8.307975e+16   	  +2.680302e+16   	  +4.705285e+16   	  +0.000000e+00   	  +0.000000e+00   	  -6.951063e-06   	  +3.010148e-05   	  +1.346664e-05   	  +4.697442e-05
14  	  -1.021850e+20   	  +6.356253e+18   	  +6.882450e+18   	  +6.983380e+18   	  +1.024166e+20   	  +6.390040e+18   	  +0.000000e+00   	  +0.000000e+00   	  -6.933218e-04   	  +4.312694e-05   	  +4.669717e-05   	  +4.738198e-05
15  	  +4.662277e+18   	  +4.201175e+20   	  +2.368700e+20   	  +6.276775e+20   	  +2.369159e+20   	  +2.277547e+20   	  +0.000000e+00   	  +0.000000e+00   	  +3.796006e-07   	  +3.420578e-05   	  +1.928585e-05   	  +5.110523e-05


##### Dados Brutos Armazenados(V.s) [1e-12] #####

##### Volta_1#####	##### Volta_2#####	##### Volta_3#####	##### Volta_4#####	##### Volta_5#####	##### Volta_6#####	##### Volta_7#####	##### Volta_8#####	##### Volta_9#####	#### Volta_10#####
+3.3834992000e+07 	+3.3132346000e+07 	+3.3138746000e+07 	+3.3498258000e+07 	+3.4181252000e+07 	+3.3661216000e+07 	+3.3021112000e+07 	+3.3422194000e+07 	+3.3669292000e+07 	+3.3583540000e+07
+2.6588110000e+07 	+2.6365430000e+07 	+2.6587130000e+07 	+2.6843278000e+07 	+2.6868228000e+07 	+2.6458114000e+07 	+2.6801204000e+07 	+2.6775322000e+07 	+2.6311172000e+07 	+2.6614000000e+07
+1.9070998000e+07 	+1.9176290000e+07 	+1.9059278000e+07 	+1.9364116000e+07 	+1.8961984000e+07 	+1.9226232000e+07 	+1.9418030000e+07 	+1.8452886000e+07 	+1.8994046000e+07 	+1.9021022000e+07
+1.1798890000e+07 	+1.2337924000e+07 	+1.2278023000e+07 	+1.1562755000e+07 	+1.1279448000e+07 	+1.0831863000e+07 	+1.1021396000e+07 	+1.1629528000e+07 	+1.1704704000e+07 	+1.1075903000e+07
+3.8217490000e+06 	+4.3357030000e+06 	+4.1572710000e+06 	+4.3541140000e+06 	+4.1617960000e+06 	+4.5168470000e+06 	+4.2302370000e+06 	+4.3784820000e+06 	+4.3642740000e+06 	+4.2886310000e+06
-3.7389730000e+06 	-4.3666300000e+06 	-4.2550710000e+06 	-4.2465850000e+06 	-3.9116670000e+06 	-3.1692340000e+06 	-3.6160360000e+06 	-3.2351550000e+06 	-3.7521120000e+06 	-3.4362220000e+06
-1.0837477000e+07 	-1.0599390000e+07 	-1.0789465000e+07 	-1.1092558000e+07 	-1.0160157000e+07 	-1.0991068000e+07 	-1.0610498000e+07 	-1.0960697000e+07 	-1.0554767000e+07 	-1.0386923000e+07
-1.8169052000e+07 	-1.8631694000e+07 	-1.8736820000e+07 	-1.8122998000e+07 	-1.8588764000e+07 	-1.8863724000e+07 	-1.8637134000e+07 	-1.8606040000e+07 	-1.9027126000e+07 	-1.8984704000e+07
-2.5531842000e+07 	-2.6152236000e+07 	-2.5444586000e+07 	-2.5501854000e+07 	-2.5916094000e+07 	-2.5463922000e+07 	-2.6108064000e+07 	-2.6126338000e+07 	-2.5963832000e+07 	-2.5671166000e+07
-3.3414774000e+07 	-3.2291194000e+07 	-3.3015318000e+07 	-3.2824428000e+07 	-3.3140338000e+07 	-3.3160942000e+07 	-3.2801068000e+07 	-3.2550172000e+07 	-3.2898104000e+07 	-3.3482770000e+07
-3.9801596000e+07 	-3.9896164000e+07 	-3.9462224000e+07 	-4.0391752000e+07 	-3.9337820000e+07 	-4.0343184000e+07 	-3.9989364000e+07 	-4.0457252000e+07 	-3.9526600000e+07 	-3.9898504000e+07
-4.6686784000e+07 	-4.6518776000e+07 	-4.6529496000e+07 	-4.6556156000e+07 	-4.7012528000e+07 	-4.5788312000e+07 	-4.5927904000e+07 	-4.5614672000e+07 	-4.6265032000e+07 	-4.5830860000e+07
-5.2494440000e+07 	-5.2789840000e+07 	-5.2756752000e+07 	-5.2411132000e+07 	-5.2337844000e+07 	-5.2687140000e+07 	-5.2474804000e+07 	-5.2625636000e+07 	-5.2590276000e+07 	-5.2374044000e+07
-5.7689072000e+07 	-5.8371496000e+07 	-5.8354184000e+07 	-5.8192332000e+07 	-5.8025668000e+07 	-5.8097312000e+07 	-5.8290968000e+07 	-5.8484652000e+07 	-5.8566188000e+07 	-5.8585264000e+07
-6.3296668000e+07 	-6.3006664000e+07 	-6.3287868000e+07 	-6.2932736000e+07 	-6.3326628000e+07 	-6.3230564000e+07 	-6.3243712000e+07 	-6.3059956000e+07 	-6.2870616000e+07 	-6.2950396000e+07
-6.8493752000e+07 	-6.8112104000e+07 	-6.8225184000e+07 	-6.8363288000e+07 	-6.8406096000e+07 	-6.8743352000e+07 	-6.8543008000e+07 	-6.8599440000e+07 	-6.8803520000e+07 	-6.8689776000e+07
-7.2724432000e+07 	-7.2599672000e+07 	-7.2406168000e+07 	-7.2719176000e+07 	-7.2548896000e+07 	-7.2406200000e+07 	-7.2776376000e+07 	-7.2580320000e+07 	-7.2156024000e+07 	-7.2722328000e+07
-7.6010656000e+07 	-7.6131264000e+07 	-7.5888424000e+07 	-7.6026080000e+07 	-7.6056016000e+07 	-7.5698816000e+07 	-7.5583496000e+07 	-7.5789520000e+07 	-7.5853224000e+07 	-7.5669072000e+07
-7.9682152000e+07 	-7.9768008000e+07 	-7.9848008000e+07 	-7.9860504000e+07 	-7.9679640000e+07 	-7.9853240000e+07 	-7.9677992000e+07 	-7.9767104000e+07 	-7.9825152000e+07 	-7.9571144000e+07
-8.2230544000e+07 	-8.2290736000e+07 	-8.2391704000e+07 	-8.2280560000e+07 	-8.2248328000e+07 	-8.2279864000e+07 	-8.2450080000e+07 	-8.2371536000e+07 	-8.2391480000e+07 	-8.2479200000e+07
-8.4552592000e+07 	-8.4573672000e+07 	-8.4593304000e+07 	-8.4477696000e+07 	-8.4612824000e+07 	-8.4644864000e+07 	-8.4632640000e+07 	-8.4635736000e+07 	-8.4565912000e+07 	-8.4682568000e+07
-8.6310200000e+07 	-8.6222856000e+07 	-8.6223120000e+07 	-8.6327680000e+07 	-8.6295104000e+07 	-8.6285808000e+07 	-8.6234408000e+07 	-8.6308720000e+07 	-8.6330520000e+07 	-8.6305928000e+07
-8.6447480000e+07 	-8.6470832000e+07 	-8.6383960000e+07 	-8.6409104000e+07 	-8.6439480000e+07 	-8.6451328000e+07 	-8.6419928000e+07 	-8.6372688000e+07 	-8.6375456000e+07 	-8.6393432000e+07
-8.6678848000e+07 	-8.6726904000e+07 	-8.6752272000e+07 	-8.6663496000e+07 	-8.6713576000e+07 	-8.6663472000e+07 	-8.6734488000e+07 	-8.6708760000e+07 	-8.6709056000e+07 	-8.6689600000e+07
-8.5999456000e+07 	-8.6059296000e+07 	-8.5983688000e+07 	-8.6031256000e+07 	-8.6090080000e+07 	-8.6148984000e+07 	-8.6072536000e+07 	-8.6169232000e+07 	-8.6059344000e+07 	-8.6158832000e+07
-8.4963200000e+07 	-8.4677304000e+07 	-8.4812128000e+07 	-8.4758232000e+07 	-8.4882568000e+07 	-8.4810624000e+07 	-8.4824544000e+07 	-8.4647528000e+07 	-8.4853336000e+07 	-8.4681840000e+07
-8.2596416000e+07 	-8.2539640000e+07 	-8.2535896000e+07 	-8.2770576000e+07 	-8.2524808000e+07 	-8.2443232000e+07 	-8.2574184000e+07 	-8.2593728000e+07 	-8.2552104000e+07 	-8.2642336000e+07
-7.9440672000e+07 	-7.9464064000e+07 	-7.9229944000e+07 	-7.9445800000e+07 	-7.9125672000e+07 	-7.9241544000e+07 	-7.9131336000e+07 	-7.9182728000e+07 	-7.8983696000e+07 	-7.9129408000e+07
-7.6231616000e+07 	-7.6662120000e+07 	-7.6709672000e+07 	-7.6466656000e+07 	-7.6561848000e+07 	-7.6440480000e+07 	-7.6433648000e+07 	-7.6617992000e+07 	-7.6641984000e+07 	-7.6384472000e+07
-7.2461064000e+07 	-7.2215808000e+07 	-7.2359440000e+07 	-7.2205696000e+07 	-7.2391720000e+07 	-7.2692864000e+07 	-7.2616528000e+07 	-7.2478544000e+07 	-7.2677336000e+07 	-7.2565392000e+07
-6.7869440000e+07 	-6.8157352000e+07 	-6.8415280000e+07 	-6.8042312000e+07 	-6.8250576000e+07 	-6.8349432000e+07 	-6.8329408000e+07 	-6.8462520000e+07 	-6.8297784000e+07 	-6.8569480000e+07
-6.4252572000e+07 	-6.3717484000e+07 	-6.3251204000e+07 	-6.3698916000e+07 	-6.3805964000e+07 	-6.3782252000e+07 	-6.3879828000e+07 	-6.3507356000e+07 	-6.3457588000e+07 	-6.3591192000e+07
-5.8336780000e+07 	-5.8228156000e+07 	-5.8545268000e+07 	-5.8591868000e+07 	-5.8580864000e+07 	-5.7989624000e+07 	-5.8181540000e+07 	-5.8103832000e+07 	-5.8016200000e+07 	-5.8260104000e+07
-5.2451880000e+07 	-5.2804596000e+07 	-5.2339928000e+07 	-5.2792488000e+07 	-5.2204816000e+07 	-5.2421460000e+07 	-5.2329196000e+07 	-5.2880812000e+07 	-5.2615164000e+07 	-5.2170844000e+07
-4.6533128000e+07 	-4.6721492000e+07 	-4.6770028000e+07 	-4.6642640000e+07 	-4.6119260000e+07 	-4.6457952000e+07 	-4.6408248000e+07 	-4.6344112000e+07 	-4.6515696000e+07 	-4.6915384000e+07
-3.9593720000e+07 	-3.9743392000e+07 	-4.0073308000e+07 	-3.9471692000e+07 	-4.0305104000e+07 	-3.9928324000e+07 	-4.0025380000e+07 	-3.9834824000e+07 	-4.0483800000e+07 	-3.9723680000e+07
-3.2880880000e+07 	-3.2983246000e+07 	-3.2648632000e+07 	-3.2786822000e+07 	-3.3074174000e+07 	-3.3584936000e+07 	-3.3356460000e+07 	-3.3729352000e+07 	-3.3051486000e+07 	-3.3781824000e+07
-2.6666220000e+07 	-2.5896272000e+07 	-2.6203566000e+07 	-2.5739496000e+07 	-2.6172790000e+07 	-2.6262644000e+07 	-2.6013372000e+07 	-2.5960096000e+07 	-2.6286212000e+07 	-2.5736704000e+07
-1.8499946000e+07 	-1.8454012000e+07 	-1.8695244000e+07 	-1.9226758000e+07 	-1.8960850000e+07 	-1.8247946000e+07 	-1.8160504000e+07 	-1.8289272000e+07 	-1.7957998000e+07 	-1.8188000000e+07
-1.1422356000e+07 	-1.1422302000e+07 	-1.1330233000e+07 	-1.1210832000e+07 	-1.0944164000e+07 	-1.1157011000e+07 	-1.1295922000e+07 	-1.0741227000e+07 	-1.0903653000e+07 	-1.0897967000e+07
-3.1991610000e+06 	-3.8813670000e+06 	-3.2091400000e+06 	-3.5937560000e+06 	-3.1701670000e+06 	-2.8182820000e+06 	-3.2808170000e+06 	-3.2990140000e+06 	-3.5094900000e+06 	-3.4312500000e+06
+5.0233960000e+06 	+4.4927640000e+06 	+3.9466260000e+06 	+4.9219070000e+06 	+4.0738330000e+06 	+3.9867960000e+06 	+4.1603310000e+06 	+3.8865750000e+06 	+3.5932860000e+06 	+3.9732020000e+06
+1.1336374000e+07 	+1.1682089000e+07 	+1.1844257000e+07 	+1.1372018000e+07 	+1.2152369000e+07 	+1.0969799000e+07 	+1.1028423000e+07 	+1.0971266000e+07 	+1.1205407000e+07 	+1.0879761000e+07
+1.8410674000e+07 	+1.8930230000e+07 	+1.9205924000e+07 	+1.8870950000e+07 	+1.8158904000e+07 	+1.9133606000e+07 	+1.8931454000e+07 	+1.8868938000e+07 	+1.9987684000e+07 	+1.9300202000e+07
+2.6439178000e+07 	+2.6453122000e+07 	+2.6045758000e+07 	+2.6292054000e+07 	+2.6320844000e+07 	+2.6411378000e+07 	+2.6871912000e+07 	+2.6987988000e+07 	+2.6245814000e+07 	+2.6923330000e+07
+3.3945464000e+07 	+3.3517202000e+07 	+3.3788288000e+07 	+3.3232492000e+07 	+3.3992136000e+07 	+3.3856760000e+07 	+3.3314178000e+07 	+3.3400860000e+07 	+3.3690788000e+07 	+3.3585764000e+07
+4.0615828000e+07 	+3.9952600000e+07 	+4.0320764000e+07 	+4.0744140000e+07 	+4.0696188000e+07 	+4.0788532000e+07 	+4.1232788000e+07 	+4.0908340000e+07 	+4.0792024000e+07 	+4.0932656000e+07
+4.7168080000e+07 	+4.7468508000e+07 	+4.7207852000e+07 	+4.7455072000e+07 	+4.7174244000e+07 	+4.7043736000e+07 	+4.6894216000e+07 	+4.6900644000e+07 	+4.6452956000e+07 	+4.6800848000e+07
+5.3115764000e+07 	+5.3286300000e+07 	+5.3050592000e+07 	+5.3227300000e+07 	+5.3238860000e+07 	+5.2739092000e+07 	+5.2650500000e+07 	+5.2824540000e+07 	+5.3100932000e+07 	+5.2706836000e+07
+5.8564908000e+07 	+5.8948780000e+07 	+5.8850020000e+07 	+5.8786448000e+07 	+5.8178864000e+07 	+5.8740260000e+07 	+5.8795168000e+07 	+5.8683784000e+07 	+5.8945332000e+07 	+5.8901448000e+07
+6.3737756000e+07 	+6.4133864000e+07 	+6.4218628000e+07 	+6.3981124000e+07 	+6.3880024000e+07 	+6.4392488000e+07 	+6.3945908000e+07 	+6.4058764000e+07 	+6.4025600000e+07 	+6.4013688000e+07
+6.9136152000e+07 	+6.8426272000e+07 	+6.8770520000e+07 	+6.8739080000e+07 	+6.9286032000e+07 	+6.9064696000e+07 	+6.9307976000e+07 	+6.9420968000e+07 	+6.9437616000e+07 	+6.9142728000e+07
+7.3201792000e+07 	+7.3315320000e+07 	+7.3311880000e+07 	+7.3119832000e+07 	+7.3126680000e+07 	+7.3068072000e+07 	+7.3353320000e+07 	+7.3013008000e+07 	+7.3022880000e+07 	+7.3272032000e+07
+7.6869616000e+07 	+7.6551736000e+07 	+7.6608416000e+07 	+7.6983344000e+07 	+7.6753480000e+07 	+7.6565856000e+07 	+7.6598376000e+07 	+7.6596752000e+07 	+7.6285016000e+07 	+7.6366984000e+07
+8.0251352000e+07 	+8.0402704000e+07 	+8.0100496000e+07 	+8.0165744000e+07 	+8.0198144000e+07 	+8.0256384000e+07 	+8.0054040000e+07 	+8.0118096000e+07 	+8.0318808000e+07 	+8.0165512000e+07
+8.2793280000e+07 	+8.2882720000e+07 	+8.3076064000e+07 	+8.2859808000e+07 	+8.2714432000e+07 	+8.2777912000e+07 	+8.2828992000e+07 	+8.2854136000e+07 	+8.2958136000e+07 	+8.2959496000e+07
+8.5148752000e+07 	+8.5267880000e+07 	+8.5154808000e+07 	+8.5197056000e+07 	+8.5241704000e+07 	+8.5354208000e+07 	+8.5309680000e+07 	+8.5296968000e+07 	+8.5370616000e+07 	+8.5454440000e+07
+8.6895104000e+07 	+8.6824360000e+07 	+8.6876224000e+07 	+8.6808976000e+07 	+8.6940912000e+07 	+8.6851272000e+07 	+8.6875000000e+07 	+8.6845600000e+07 	+8.6802504000e+07 	+8.6797408000e+07
+8.7034808000e+07 	+8.6990824000e+07 	+8.7038976000e+07 	+8.7066064000e+07 	+8.6998864000e+07 	+8.7019208000e+07 	+8.6984856000e+07 	+8.7011072000e+07 	+8.6954744000e+07 	+8.6964168000e+07
+8.7254064000e+07 	+8.7244472000e+07 	+8.7208880000e+07 	+8.7201704000e+07 	+8.7234496000e+07 	+8.7223736000e+07 	+8.7213416000e+07 	+8.7255616000e+07 	+8.7316000000e+07 	+8.7257688000e+07
+8.6467480000e+07 	+8.6438392000e+07 	+8.6486088000e+07 	+8.6517632000e+07 	+8.6462536000e+07 	+8.6553088000e+07 	+8.6616840000e+07 	+8.6567688000e+07 	+8.6695960000e+07 	+8.6592472000e+07
+8.5528280000e+07 	+8.5467144000e+07 	+8.5436392000e+07 	+8.5256712000e+07 	+8.5391776000e+07 	+8.5472464000e+07 	+8.5474784000e+07 	+8.5410648000e+07 	+8.5240176000e+07 	+8.5418152000e+07
+8.3245496000e+07 	+8.3127784000e+07 	+8.3216560000e+07 	+8.3420688000e+07 	+8.3449312000e+07 	+8.3173960000e+07 	+8.3135528000e+07 	+8.3214728000e+07 	+8.3163040000e+07 	+8.3269904000e+07
+7.9855112000e+07 	+7.9904552000e+07 	+7.9707512000e+07 	+7.9835760000e+07 	+7.9766016000e+07 	+7.9761536000e+07 	+7.9698768000e+07 	+7.9640720000e+07 	+7.9578560000e+07 	+7.9468432000e+07
+7.6843944000e+07 	+7.7018256000e+07 	+7.6738328000e+07 	+7.6933000000e+07 	+7.6884632000e+07 	+7.6810160000e+07 	+7.6793328000e+07 	+7.6853360000e+07 	+7.6976016000e+07 	+7.7091456000e+07
+7.2809392000e+07 	+7.2979648000e+07 	+7.3471168000e+07 	+7.3005432000e+07 	+7.2762832000e+07 	+7.2907448000e+07 	+7.3042936000e+07 	+7.3356944000e+07 	+7.3302992000e+07 	+7.2977016000e+07
+6.8591544000e+07 	+6.8657840000e+07 	+6.8457824000e+07 	+6.8578024000e+07 	+6.8275592000e+07 	+6.8760784000e+07 	+6.8796720000e+07 	+6.8420144000e+07 	+6.8935664000e+07 	+6.9035968000e+07
+6.4551628000e+07 	+6.4226008000e+07 	+6.4352556000e+07 	+6.4179696000e+07 	+6.4812316000e+07 	+6.4698664000e+07 	+6.4485652000e+07 	+6.4701444000e+07 	+6.4070904000e+07 	+6.4217744000e+07
+5.9151888000e+07 	+5.8994736000e+07 	+5.8880568000e+07 	+5.8827500000e+07 	+5.9181112000e+07 	+5.8974004000e+07 	+5.8795080000e+07 	+5.8631860000e+07 	+5.8718944000e+07 	+5.8569240000e+07
+5.2742700000e+07 	+5.2789072000e+07 	+5.2712120000e+07 	+5.3406252000e+07 	+5.2659548000e+07 	+5.2450532000e+07 	+5.3247512000e+07 	+5.2920112000e+07 	+5.2523024000e+07 	+5.2786844000e+07
+4.6822360000e+07 	+4.7511396000e+07 	+4.6816040000e+07 	+4.7056164000e+07 	+4.6687940000e+07 	+4.6691324000e+07 	+4.6351012000e+07 	+4.7150792000e+07 	+4.7162632000e+07 	+4.7098112000e+07
+4.0359444000e+07 	+3.9998116000e+07 	+4.0518876000e+07 	+4.0271488000e+07 	+4.0575704000e+07 	+4.0754196000e+07 	+4.0398588000e+07 	+3.9884028000e+07 	+4.0477668000e+07 	+4.0552112000e+07
+3.3206606000e+07 	+3.3624460000e+07 	+3.4355268000e+07 	+3.2986890000e+07 	+3.3461292000e+07 	+3.3470530000e+07 	+3.3826796000e+07 	+3.3940828000e+07 	+3.3990492000e+07 	+3.3622100000e+07
+2.6917926000e+07 	+2.6431854000e+07 	+2.5947690000e+07 	+2.6749460000e+07 	+2.6472386000e+07 	+2.6886782000e+07 	+2.6817610000e+07 	+2.7290524000e+07 	+2.6644644000e+07 	+2.6803008000e+07
+1.9146546000e+07 	+1.8796452000e+07 	+1.8990772000e+07 	+1.9032968000e+07 	+1.9325860000e+07 	+1.9217870000e+07 	+1.8732634000e+07 	+1.8397414000e+07 	+1.8553370000e+07 	+1.8856960000e+07
+1.1637780000e+07 	+1.1564187000e+07 	+1.1725084000e+07 	+1.1990044000e+07 	+1.1570551000e+07 	+1.1347207000e+07 	+1.1670577000e+07 	+1.1308018000e+07 	+1.1280978000e+07 	+1.1293023000e+07
+3.8950220000e+06 	+4.4509090000e+06 	+3.7641850000e+06 	+3.7667080000e+06 	+3.8618650000e+06 	+3.6367800000e+06 	+3.3274510000e+06 	+3.5607690000e+06 	+3.7037190000e+06 	+3.9761720000e+06
