########## CURVA DE EXCITACAO - BOBINA GIRANTE ##########

### Dados de Configura��o ###
arquivo                        	C:\Users\labimas\Desktop\Q14-001\Bobina Principal e Auxiliar\50 A\Q14-001_Q_BOB_-0005A_161013_110544.dat
data                           	13/10/2016
hora                           	11:05:44
temperatura_ima(C)             	23.1
ganho_integrador               	100
nr_pontos_integracao           	144
velocidade(rps)                	1.0
aceleracao(rps^2)              	0.5
nr_coletas                     	22
nr_voltas                      	10
intervalo_analise              	6-23
sentido_de_rotacao             	Horario
corrente_alim_principal_avg(A)	+50
corrente_alim_principal_std(A)	+0.000000e+00
corrente_alim_secundaria_avg(A) -5.012422e+00
corrente_alim_secundaria_std(A) +5.517976e-05

### Dados da Bobina Girante ###
nome_bobina_girante            	Anel_Bobina_Radial_28-09-2016_Quadrupolo_Q20
tipo_bobina_girante            	Bobina Radial
tipo_medicao                   	N_Bucked
pulso_start_coleta             	329683
n_espiras_bobina_principal     	9
raio_interno_bobina_princip(m) 	0
raio_externo_bobina_princip(m) 	0.01296
n_espiras_bobina_bucked        	0
raio_interno_bobina_bucked(m)  	0
raio_externo_bobina_bucked(m)  	0

### Observa��es ###
observacoes                    	Q14-001; 0�; Centro; Bobina Principal: 50 A; Bobina Auxiliar: -10 a 10 A



##### Dados de Leitura #####

n	avg_L.Nn(T/m^n-2)	std_L.Nn(T/m^n-2)	avg_L.Sn(T/m^n-2)	std_L.Sn(T/m^n-2)	avg_L.Bn(T/m^n-2)	std_L.Bn(T/m^n-2)	avg_angulo(rad)  	std_angulo(rad)  	avg_Nn/NnIma@12.0mm	std_Nn/NnIma@12.0mm	avg_Sn/NnIma@12.0mm	std_Sn/NnIma@12.0mm
1   	  +1.178580e-06   	  +7.678755e-07   	  -7.686937e-06   	  +1.571365e-06   	  +7.776763e-06   	  +1.527871e-06   	  +0.000000e+00   	  +0.000000e+00   	  +6.326294e-05   	  +4.121745e-05   	  -4.126137e-04   	  +8.434658e-05
2   	  +1.552489e+00   	  +5.820543e-05   	  +5.619329e-05   	  +4.033429e-05   	  +1.552489e+00   	  +5.820487e-05   	  +1.809796e-05   	  +1.232386e-05   	  +1.000000e+00   	  +3.749170e-05   	  +3.619562e-05   	  +2.598041e-05
3   	  +2.930985e-02   	  +6.475213e-03   	  +1.150570e-01   	  +6.027103e-03   	  +1.187315e-01   	  +5.582181e-03   	  +0.000000e+00   	  +0.000000e+00   	  +2.265513e-04   	  +5.005032e-05   	  +8.893358e-04   	  +4.658665e-05
4   	  +7.151271e-01   	  +1.431198e-01   	  +8.779023e-01   	  +4.256875e-01   	  +1.132307e+00   	  +3.408418e-01   	  +0.000000e+00   	  +0.000000e+00   	  +6.633112e-05   	  +1.327498e-05   	  +8.142922e-05   	  +3.948435e-05
5   	  +8.473257e+01   	  +2.321815e+01   	  +5.695936e+01   	  +2.008617e+01   	  +1.020979e+02   	  +2.116691e+01   	  +0.000000e+00   	  +0.000000e+00   	  +9.431173e-05   	  +2.584300e-05   	  +6.339871e-05   	  +2.235695e-05
6   	  -2.746369e+04   	  +1.515071e+03   	  +3.212667e+03   	  +2.908536e+03   	  +2.765096e+04   	  +1.610294e+03   	  +0.000000e+00   	  +0.000000e+00   	  -3.668221e-04   	  +2.023623e-05   	  +4.291037e-05   	  +3.884821e-05
7   	  +2.258475e+05   	  +3.146761e+05   	  +1.150704e+05   	  +2.132788e+05   	  +2.534725e+05   	  +1.851975e+05   	  +0.000000e+00   	  +0.000000e+00   	  +3.619872e-05   	  +5.043611e-05   	  +1.844342e-05   	  +3.418421e-05
8   	  -2.485869e+06   	  +1.995325e+07   	  +1.571076e+07   	  +2.739382e+07   	  +1.590621e+07   	  +1.690599e+07   	  +0.000000e+00   	  +0.000000e+00   	  -4.781204e-06   	  +3.837715e-05   	  +3.021735e-05   	  +5.268799e-05
9   	  -2.019695e+08   	  +1.397630e+09   	  -6.754976e+08   	  +1.909173e+09   	  +7.050452e+08   	  +1.171861e+09   	  +0.000000e+00   	  +0.000000e+00   	  -4.661505e-06   	  +3.225763e-05   	  -1.559065e-05   	  +4.406417e-05
10  	  +5.707790e+12   	  +1.543605e+11   	  +1.024961e+10   	  +1.942605e+11   	  +5.707800e+12   	  +1.539080e+11   	  +0.000000e+00   	  +0.000000e+00   	  +1.580846e-03   	  +4.275212e-05   	  +2.838762e-06   	  +5.380295e-05
11  	  -2.666297e+12   	  +1.192625e+13   	  +5.621703e+12   	  +9.539398e+12   	  +6.221952e+12   	  +6.846305e+12   	  +0.000000e+00   	  +0.000000e+00   	  -8.861583e-06   	  +3.963755e-05   	  +1.868404e-05   	  +3.170471e-05
12  	  +3.084495e+14   	  +1.162884e+15   	  +4.047686e+14   	  +5.511107e+14   	  +5.088995e+14   	  +8.183993e+14   	  +0.000000e+00   	  +0.000000e+00   	  +1.230178e-05   	  +4.637891e-05   	  +1.614325e-05   	  +2.197976e-05
13  	  +5.390166e+16   	  +9.711407e+16   	  +1.326201e+15   	  +8.533687e+16   	  +5.391797e+16   	  +5.478016e+16   	  +0.000000e+00   	  +0.000000e+00   	  +2.579690e-05   	  +4.647800e-05   	  +6.347089e-07   	  +4.084153e-05
14  	  -1.183186e+20   	  +7.886833e+18   	  +2.388081e+18   	  +7.628276e+18   	  +1.183427e+20   	  +8.066830e+18   	  +0.000000e+00   	  +0.000000e+00   	  -6.795157e-04   	  +4.529489e-05   	  +1.371500e-05   	  +4.380997e-05
15  	  -2.508144e+20   	  +4.258623e+20   	  +3.498713e+20   	  +5.078479e+20   	  +4.304855e+20   	  +4.235446e+20   	  +0.000000e+00   	  +0.000000e+00   	  -1.728543e-05   	  +2.934925e-05   	  +2.411216e-05   	  +3.499947e-05


##### Dados Brutos Armazenados(V.s) [1e-12] #####

##### Volta_1#####	##### Volta_2#####	##### Volta_3#####	##### Volta_4#####	##### Volta_5#####	##### Volta_6#####	##### Volta_7#####	##### Volta_8#####	##### Volta_9#####	#### Volta_10#####
+3.9043648000e+07 	+3.9050060000e+07 	+3.9662456000e+07 	+3.9407120000e+07 	+3.9931512000e+07 	+3.9230184000e+07 	+4.0119168000e+07 	+3.9622244000e+07 	+3.9028932000e+07 	+3.8693388000e+07
+3.1245214000e+07 	+3.1008274000e+07 	+3.1149000000e+07 	+3.1282658000e+07 	+3.1348168000e+07 	+3.1379910000e+07 	+3.1834308000e+07 	+3.1120506000e+07 	+3.0873424000e+07 	+3.1849806000e+07
+2.2384044000e+07 	+2.2660376000e+07 	+2.2572976000e+07 	+2.2400370000e+07 	+2.2550726000e+07 	+2.3246384000e+07 	+2.1896570000e+07 	+2.2512754000e+07 	+2.2804964000e+07 	+2.2094868000e+07
+1.3614223000e+07 	+1.4206420000e+07 	+1.3959585000e+07 	+1.3660223000e+07 	+1.3393995000e+07 	+1.3514593000e+07 	+1.2501812000e+07 	+1.3122237000e+07 	+1.3457208000e+07 	+1.3814032000e+07
+5.4876180000e+06 	+4.8901030000e+06 	+5.0950700000e+06 	+5.2548910000e+06 	+4.9906540000e+06 	+4.5465500000e+06 	+5.2423190000e+06 	+4.7148870000e+06 	+5.5572620000e+06 	+5.1690790000e+06
-4.6118450000e+06 	-4.5733300000e+06 	-4.7440740000e+06 	-4.5104830000e+06 	-4.8930890000e+06 	-4.5498170000e+06 	-4.4539920000e+06 	-3.9265740000e+06 	-4.3557520000e+06 	-4.3516930000e+06
-1.3035323000e+07 	-1.2908433000e+07 	-1.2895253000e+07 	-1.2908310000e+07 	-1.2835354000e+07 	-1.3033073000e+07 	-1.2369039000e+07 	-1.2463637000e+07 	-1.3069837000e+07 	-1.3220056000e+07
-2.2328340000e+07 	-2.2169494000e+07 	-2.2068628000e+07 	-2.1936654000e+07 	-2.1328614000e+07 	-2.1957568000e+07 	-2.1728450000e+07 	-2.2122298000e+07 	-2.2089180000e+07 	-2.1678148000e+07
-3.0220490000e+07 	-3.0369180000e+07 	-3.0228952000e+07 	-3.0632556000e+07 	-3.0436394000e+07 	-3.0224040000e+07 	-3.0818304000e+07 	-3.0818478000e+07 	-3.0816276000e+07 	-3.1057994000e+07
-3.9153428000e+07 	-3.9344316000e+07 	-3.9338668000e+07 	-3.9241332000e+07 	-3.9456164000e+07 	-3.8770084000e+07 	-3.8941308000e+07 	-3.9262484000e+07 	-3.9155188000e+07 	-3.8829456000e+07
-4.7253688000e+07 	-4.7150948000e+07 	-4.7092568000e+07 	-4.7096580000e+07 	-4.7603468000e+07 	-4.7216540000e+07 	-4.7281928000e+07 	-4.7277564000e+07 	-4.6883088000e+07 	-4.7045704000e+07
-5.4681504000e+07 	-5.4422732000e+07 	-5.4575148000e+07 	-5.4638876000e+07 	-5.4503436000e+07 	-5.4765396000e+07 	-5.4764240000e+07 	-5.4733648000e+07 	-5.4212428000e+07 	-5.4257912000e+07
-6.2123124000e+07 	-6.2264956000e+07 	-6.2723240000e+07 	-6.1990300000e+07 	-6.2174996000e+07 	-6.2558872000e+07 	-6.2051476000e+07 	-6.1810248000e+07 	-6.2139000000e+07 	-6.2204824000e+07
-6.8976760000e+07 	-6.8903504000e+07 	-6.8465800000e+07 	-6.8904712000e+07 	-6.8840256000e+07 	-6.8986560000e+07 	-6.9049200000e+07 	-6.8727712000e+07 	-6.9129984000e+07 	-6.9297760000e+07
-7.4604080000e+07 	-7.4809208000e+07 	-7.4935400000e+07 	-7.4618472000e+07 	-7.4298640000e+07 	-7.4637056000e+07 	-7.4519712000e+07 	-7.4979712000e+07 	-7.4973560000e+07 	-7.4779536000e+07
-8.0857760000e+07 	-8.0577448000e+07 	-8.0891832000e+07 	-8.1197792000e+07 	-8.1227528000e+07 	-8.0754232000e+07 	-8.0808992000e+07 	-8.1039192000e+07 	-8.1177632000e+07 	-8.0952600000e+07
-8.5960520000e+07 	-8.5928144000e+07 	-8.5600384000e+07 	-8.5607752000e+07 	-8.5861440000e+07 	-8.5647600000e+07 	-8.5752024000e+07 	-8.5707256000e+07 	-8.5663432000e+07 	-8.5749432000e+07
-8.9676000000e+07 	-8.9733736000e+07 	-8.9744784000e+07 	-8.9795520000e+07 	-8.9728928000e+07 	-8.9743232000e+07 	-8.9890800000e+07 	-8.9675088000e+07 	-8.9664608000e+07 	-8.9338008000e+07
-9.4398232000e+07 	-9.4327272000e+07 	-9.4298848000e+07 	-9.4172368000e+07 	-9.4404360000e+07 	-9.4346584000e+07 	-9.4219920000e+07 	-9.4411192000e+07 	-9.4191216000e+07 	-9.4395680000e+07
-9.7321952000e+07 	-9.7301160000e+07 	-9.7311392000e+07 	-9.7300336000e+07 	-9.7225952000e+07 	-9.7360752000e+07 	-9.7355432000e+07 	-9.7289888000e+07 	-9.7204904000e+07 	-9.7480328000e+07
-1.0001327200e+08 	-9.9885712000e+07 	-9.9981808000e+07 	-9.9961672000e+07 	-1.0000196000e+08 	-1.0008101600e+08 	-1.0005493600e+08 	-9.9886928000e+07 	-1.0016168800e+08 	-1.0002720000e+08
-1.0195964000e+08 	-1.0208216800e+08 	-1.0216146400e+08 	-1.0211377600e+08 	-1.0203524800e+08 	-1.0200454400e+08 	-1.0187731200e+08 	-1.0208428000e+08 	-1.0206315200e+08 	-1.0206366400e+08
-1.0216804000e+08 	-1.0219841600e+08 	-1.0204584000e+08 	-1.0214891200e+08 	-1.0210567200e+08 	-1.0215776800e+08 	-1.0220431200e+08 	-1.0222079200e+08 	-1.0214072800e+08 	-1.0209608000e+08
-1.0252004000e+08 	-1.0242716000e+08 	-1.0249739200e+08 	-1.0247399200e+08 	-1.0249990400e+08 	-1.0251034400e+08 	-1.0256584000e+08 	-1.0252679200e+08 	-1.0246820800e+08 	-1.0249690400e+08
-1.0172440800e+08 	-1.0170656000e+08 	-1.0178193600e+08 	-1.0172246400e+08 	-1.0182207200e+08 	-1.0185551200e+08 	-1.0171009600e+08 	-1.0173618400e+08 	-1.0178594400e+08 	-1.0185475200e+08
-1.0024290400e+08 	-1.0032820000e+08 	-1.0027951200e+08 	-1.0033252800e+08 	-1.0023031200e+08 	-1.0018908800e+08 	-1.0031585600e+08 	-1.0021262400e+08 	-1.0032678400e+08 	-1.0022620000e+08
-9.7682784000e+07 	-9.7632720000e+07 	-9.7517384000e+07 	-9.7692440000e+07 	-9.7516320000e+07 	-9.7572816000e+07 	-9.7472584000e+07 	-9.7577320000e+07 	-9.7534856000e+07 	-9.7508744000e+07
-9.3915800000e+07 	-9.3978064000e+07 	-9.3781408000e+07 	-9.3672488000e+07 	-9.3714376000e+07 	-9.3766848000e+07 	-9.3612152000e+07 	-9.3816720000e+07 	-9.3782440000e+07 	-9.3620984000e+07
-9.0205824000e+07 	-9.0121016000e+07 	-9.0548144000e+07 	-9.0491744000e+07 	-9.0457344000e+07 	-9.0316440000e+07 	-9.0650800000e+07 	-9.0435136000e+07 	-9.0317656000e+07 	-9.0587816000e+07
-8.5721024000e+07 	-8.5593792000e+07 	-8.5352096000e+07 	-8.5586992000e+07 	-8.5809360000e+07 	-8.5631000000e+07 	-8.5825376000e+07 	-8.5690704000e+07 	-8.5847744000e+07 	-8.5564192000e+07
-8.0550384000e+07 	-8.0652832000e+07 	-8.0859248000e+07 	-8.0353336000e+07 	-8.0532624000e+07 	-8.0965192000e+07 	-8.0605888000e+07 	-8.0310248000e+07 	-8.0694616000e+07 	-8.0853768000e+07
-7.5027928000e+07 	-7.5199072000e+07 	-7.5569824000e+07 	-7.5585000000e+07 	-7.5186336000e+07 	-7.5261896000e+07 	-7.5248984000e+07 	-7.5609856000e+07 	-7.5004152000e+07 	-7.5278920000e+07
-6.9247960000e+07 	-6.9307240000e+07 	-6.9057352000e+07 	-6.8919176000e+07 	-6.9186792000e+07 	-6.8652496000e+07 	-6.8667496000e+07 	-6.8871552000e+07 	-6.9156096000e+07 	-6.8667488000e+07
-6.2577064000e+07 	-6.2218740000e+07 	-6.1998960000e+07 	-6.2500592000e+07 	-6.2026128000e+07 	-6.2788332000e+07 	-6.2044184000e+07 	-6.1888492000e+07 	-6.2347804000e+07 	-6.2200048000e+07
-5.4765444000e+07 	-5.5050952000e+07 	-5.4575656000e+07 	-5.4673904000e+07 	-5.4645312000e+07 	-5.4622812000e+07 	-5.4880080000e+07 	-5.5324972000e+07 	-5.4905544000e+07 	-5.4802144000e+07
-4.7126332000e+07 	-4.6676980000e+07 	-4.7205360000e+07 	-4.7190668000e+07 	-4.7592004000e+07 	-4.6701828000e+07 	-4.7761324000e+07 	-4.7692332000e+07 	-4.6916752000e+07 	-4.7576456000e+07
-3.8975616000e+07 	-3.9045772000e+07 	-3.8774360000e+07 	-3.9128468000e+07 	-3.9445948000e+07 	-3.9471196000e+07 	-3.9564204000e+07 	-3.8852280000e+07 	-3.9031800000e+07 	-3.9180708000e+07
-3.0343038000e+07 	-3.0818762000e+07 	-3.1288244000e+07 	-3.0818920000e+07 	-3.0489626000e+07 	-3.1086112000e+07 	-3.0807090000e+07 	-3.0441450000e+07 	-3.1025946000e+07 	-3.0453238000e+07
-2.2401012000e+07 	-2.2328462000e+07 	-2.2534256000e+07 	-2.1960256000e+07 	-2.1345486000e+07 	-2.2519702000e+07 	-2.1473566000e+07 	-2.1901008000e+07 	-2.1826590000e+07 	-2.2119798000e+07
-1.3557648000e+07 	-1.3646453000e+07 	-1.2803203000e+07 	-1.3515932000e+07 	-1.3957313000e+07 	-1.2522942000e+07 	-1.2957176000e+07 	-1.2709230000e+07 	-1.3396770000e+07 	-1.3307652000e+07
-4.4454220000e+06 	-4.1776990000e+06 	-4.1472830000e+06 	-4.1345040000e+06 	-3.8215910000e+06 	-4.3746190000e+06 	-4.2093180000e+06 	-4.7711970000e+06 	-4.7777320000e+06 	-4.5054870000e+06
+5.0969090000e+06 	+5.3086090000e+06 	+5.0100740000e+06 	+5.0106070000e+06 	+5.1939440000e+06 	+5.3078950000e+06 	+4.7283070000e+06 	+4.6208360000e+06 	+5.1092920000e+06 	+4.9077420000e+06
+1.3800825000e+07 	+1.4340437000e+07 	+1.4125468000e+07 	+1.3903649000e+07 	+1.2941081000e+07 	+1.3417201000e+07 	+1.3178244000e+07 	+1.3404889000e+07 	+1.3708463000e+07 	+1.4004774000e+07
+2.2850312000e+07 	+2.1893980000e+07 	+2.2072984000e+07 	+2.2218972000e+07 	+2.2193420000e+07 	+2.2306644000e+07 	+2.2157074000e+07 	+2.2660554000e+07 	+2.2500412000e+07 	+2.2274100000e+07
+3.0975080000e+07 	+3.1175386000e+07 	+3.0767816000e+07 	+3.0974938000e+07 	+3.1312714000e+07 	+3.0746242000e+07 	+3.1698308000e+07 	+3.1305744000e+07 	+3.1389966000e+07 	+3.1520346000e+07
+3.9618200000e+07 	+3.9394996000e+07 	+3.9663348000e+07 	+3.9554560000e+07 	+3.9964808000e+07 	+3.9740168000e+07 	+3.9532680000e+07 	+4.0281180000e+07 	+4.0013344000e+07 	+3.9560288000e+07
+4.7464144000e+07 	+4.7695252000e+07 	+4.7906000000e+07 	+4.7601068000e+07 	+4.8173488000e+07 	+4.7923148000e+07 	+4.8016964000e+07 	+4.7700772000e+07 	+4.7234184000e+07 	+4.7540548000e+07
+5.5292576000e+07 	+5.5775728000e+07 	+5.5642632000e+07 	+5.5430540000e+07 	+5.5371392000e+07 	+5.5679192000e+07 	+5.5394516000e+07 	+5.5256812000e+07 	+5.5131252000e+07 	+5.5207332000e+07
+6.3304184000e+07 	+6.2734632000e+07 	+6.2734376000e+07 	+6.3106908000e+07 	+6.2815472000e+07 	+6.2506824000e+07 	+6.2638168000e+07 	+6.2209276000e+07 	+6.3018512000e+07 	+6.2883076000e+07
+6.9219344000e+07 	+6.9311632000e+07 	+6.9463488000e+07 	+6.9171944000e+07 	+6.8832808000e+07 	+6.9513904000e+07 	+6.9166184000e+07 	+6.9507304000e+07 	+6.9494688000e+07 	+6.9691568000e+07
+7.5567832000e+07 	+7.5788968000e+07 	+7.5627304000e+07 	+7.5767760000e+07 	+7.5604640000e+07 	+7.5829360000e+07 	+7.5480048000e+07 	+7.5525608000e+07 	+7.5752768000e+07 	+7.5691592000e+07
+8.1522768000e+07 	+8.1280632000e+07 	+8.1381624000e+07 	+8.1615784000e+07 	+8.1623592000e+07 	+8.1324632000e+07 	+8.1753480000e+07 	+8.1873704000e+07 	+8.1636272000e+07 	+8.1468168000e+07
+8.6360912000e+07 	+8.6192688000e+07 	+8.6196632000e+07 	+8.6191304000e+07 	+8.6293128000e+07 	+8.6073384000e+07 	+8.6207536000e+07 	+8.6402160000e+07 	+8.6130808000e+07 	+8.6299800000e+07
+9.0284728000e+07 	+9.0602264000e+07 	+9.0629296000e+07 	+9.0370760000e+07 	+9.0623224000e+07 	+9.0526088000e+07 	+9.0664512000e+07 	+9.0302624000e+07 	+9.0287632000e+07 	+9.0155672000e+07
+9.4882728000e+07 	+9.4804400000e+07 	+9.4722552000e+07 	+9.4716456000e+07 	+9.4853352000e+07 	+9.4890400000e+07 	+9.4603248000e+07 	+9.4677152000e+07 	+9.4657280000e+07 	+9.4842312000e+07
+9.8002000000e+07 	+9.7897584000e+07 	+9.7930160000e+07 	+9.7915712000e+07 	+9.7819472000e+07 	+9.7786952000e+07 	+9.7869320000e+07 	+9.7815936000e+07 	+9.7945480000e+07 	+9.7992720000e+07
+1.0061398400e+08 	+1.0062318400e+08 	+1.0064553600e+08 	+1.0066400800e+08 	+1.0054030400e+08 	+1.0084923200e+08 	+1.0066820000e+08 	+1.0079115200e+08 	+1.0078757600e+08 	+1.0079340800e+08
+1.0256089600e+08 	+1.0251334400e+08 	+1.0251671200e+08 	+1.0257871200e+08 	+1.0261307200e+08 	+1.0245548800e+08 	+1.0255567200e+08 	+1.0258012800e+08 	+1.0253301600e+08 	+1.0250488800e+08
+1.0268575200e+08 	+1.0274985600e+08 	+1.0272946400e+08 	+1.0270991200e+08 	+1.0272936800e+08 	+1.0271136800e+08 	+1.0271194400e+08 	+1.0271204800e+08 	+1.0271608800e+08 	+1.0268062400e+08
+1.0304305600e+08 	+1.0308217600e+08 	+1.0308788000e+08 	+1.0300923200e+08 	+1.0309494400e+08 	+1.0307646400e+08 	+1.0304780800e+08 	+1.0309393600e+08 	+1.0309061600e+08 	+1.0310748000e+08
+1.0223227200e+08 	+1.0218618400e+08 	+1.0223759200e+08 	+1.0222364000e+08 	+1.0217544000e+08 	+1.0218252800e+08 	+1.0219735200e+08 	+1.0216303200e+08 	+1.0220548000e+08 	+1.0228345600e+08
+1.0081653600e+08 	+1.0078114400e+08 	+1.0073894400e+08 	+1.0093068800e+08 	+1.0078853600e+08 	+1.0084904800e+08 	+1.0071488800e+08 	+1.0085087200e+08 	+1.0074184000e+08 	+1.0071283200e+08
+9.8354560000e+07 	+9.8209472000e+07 	+9.8433000000e+07 	+9.8164424000e+07 	+9.8304392000e+07 	+9.8119896000e+07 	+9.8086688000e+07 	+9.8234272000e+07 	+9.8486704000e+07 	+9.8222448000e+07
+9.4088424000e+07 	+9.4262496000e+07 	+9.4103448000e+07 	+9.4021712000e+07 	+9.4197192000e+07 	+9.4187624000e+07 	+9.4306760000e+07 	+9.4099312000e+07 	+9.3813912000e+07 	+9.4203496000e+07
+9.0834448000e+07 	+9.0708024000e+07 	+9.0706984000e+07 	+9.0756040000e+07 	+9.0966528000e+07 	+9.0985600000e+07 	+9.1159648000e+07 	+9.0890176000e+07 	+9.1100296000e+07 	+9.0700120000e+07
+8.5926672000e+07 	+8.6136456000e+07 	+8.6390080000e+07 	+8.6350608000e+07 	+8.6321568000e+07 	+8.6346656000e+07 	+8.6328856000e+07 	+8.6567448000e+07 	+8.6383632000e+07 	+8.6467888000e+07
+8.1347016000e+07 	+8.1347696000e+07 	+8.1107400000e+07 	+8.1156288000e+07 	+8.1043592000e+07 	+8.1167176000e+07 	+8.0924160000e+07 	+8.0702624000e+07 	+8.0986864000e+07 	+8.0907416000e+07
+7.6052800000e+07 	+7.5775168000e+07 	+7.5698024000e+07 	+7.6300040000e+07 	+7.5809576000e+07 	+7.6029200000e+07 	+7.5764024000e+07 	+7.6482016000e+07 	+7.5942576000e+07 	+7.6076888000e+07
+6.9406032000e+07 	+6.9564832000e+07 	+6.9608000000e+07 	+6.9366552000e+07 	+6.9196520000e+07 	+6.8985384000e+07 	+6.9195504000e+07 	+6.8640976000e+07 	+6.9303304000e+07 	+6.9363136000e+07
+6.2481156000e+07 	+6.2465148000e+07 	+6.2270012000e+07 	+6.2425212000e+07 	+6.2456480000e+07 	+6.2731976000e+07 	+6.2526324000e+07 	+6.2727588000e+07 	+6.2531904000e+07 	+6.2272980000e+07
+5.5497468000e+07 	+5.5224840000e+07 	+5.5335236000e+07 	+5.5211244000e+07 	+5.5736212000e+07 	+5.5229280000e+07 	+5.5568008000e+07 	+5.5664484000e+07 	+5.5462524000e+07 	+5.5720624000e+07
+4.7372324000e+07 	+4.7614932000e+07 	+4.7598524000e+07 	+4.7297128000e+07 	+4.7888080000e+07 	+4.7563768000e+07 	+4.8194868000e+07 	+4.7656060000e+07 	+4.7741532000e+07 	+4.7510852000e+07
+3.9542972000e+07 	+3.9786540000e+07 	+3.9981144000e+07 	+3.9805984000e+07 	+3.9449912000e+07 	+3.9891040000e+07 	+3.9681604000e+07 	+4.0044300000e+07 	+3.9646824000e+07 	+3.9594124000e+07
+3.1524310000e+07 	+3.1657668000e+07 	+3.1417168000e+07 	+3.1316768000e+07 	+3.1284372000e+07 	+3.1557274000e+07 	+3.0897360000e+07 	+3.0875240000e+07 	+3.0803040000e+07 	+3.0919506000e+07
+2.2558156000e+07 	+2.2172716000e+07 	+2.2230358000e+07 	+2.2799274000e+07 	+2.1690826000e+07 	+2.2374190000e+07 	+2.2096132000e+07 	+2.2144616000e+07 	+2.2380042000e+07 	+2.2624906000e+07
+1.3973083000e+07 	+1.3622527000e+07 	+1.3734374000e+07 	+1.3836635000e+07 	+1.3733934000e+07 	+1.3443218000e+07 	+1.3560424000e+07 	+1.3260365000e+07 	+1.4144938000e+07 	+1.4048891000e+07
+4.2504670000e+06 	+4.0217620000e+06 	+4.2847850000e+06 	+3.6466520000e+06 	+4.7494650000e+06 	+4.5496590000e+06 	+4.2857310000e+06 	+4.8023350000e+06 	+4.7147520000e+06 	+4.3830710000e+06
