########## CURVA DE EXCITACAO - BOBINA GIRANTE ##########

### Dados de Configura��o ###
arquivo                        	C:\Users\labimas\Desktop\Q14-001\Bobina Principal e Auxiliar\50 A\Q14-001_Q_BOB_-0001A_161013_110731.dat
data                           	13/10/2016
hora                           	11:07:31
temperatura_ima(C)             	23.1
ganho_integrador               	100
nr_pontos_integracao           	144
velocidade(rps)                	1.0
aceleracao(rps^2)              	0.5
nr_coletas                     	24
nr_voltas                      	10
intervalo_analise              	6-23
sentido_de_rotacao             	Horario
corrente_alim_principal_avg(A)	+50
corrente_alim_principal_std(A)	+0.000000e+00
corrente_alim_secundaria_avg(A) -1.003403e+00
corrente_alim_secundaria_std(A) +4.257321e-05

### Dados da Bobina Girante ###
nome_bobina_girante            	Anel_Bobina_Radial_28-09-2016_Quadrupolo_Q20
tipo_bobina_girante            	Bobina Radial
tipo_medicao                   	N_Bucked
pulso_start_coleta             	329683
n_espiras_bobina_principal     	9
raio_interno_bobina_princip(m) 	0
raio_externo_bobina_princip(m) 	0.01296
n_espiras_bobina_bucked        	0
raio_interno_bobina_bucked(m)  	0
raio_externo_bobina_bucked(m)  	0

### Observa��es ###
observacoes                    	Q14-001; 0�; Centro; Bobina Principal: 50 A; Bobina Auxiliar: -10 a 10 A



##### Dados de Leitura #####

n	avg_L.Nn(T/m^n-2)	std_L.Nn(T/m^n-2)	avg_L.Sn(T/m^n-2)	std_L.Sn(T/m^n-2)	avg_L.Bn(T/m^n-2)	std_L.Bn(T/m^n-2)	avg_angulo(rad)  	std_angulo(rad)  	avg_Nn/NnIma@12.0mm	std_Nn/NnIma@12.0mm	avg_Sn/NnIma@12.0mm	std_Sn/NnIma@12.0mm
1   	  +1.030687e-06   	  +9.554213e-07   	  -8.767997e-06   	  +1.255242e-06   	  +8.828368e-06   	  +1.255971e-06   	  +0.000000e+00   	  +0.000000e+00   	  +4.913099e-05   	  +4.554321e-05   	  -4.179546e-04   	  +5.983513e-05
2   	  +1.748196e+00   	  +5.547292e-05   	  +8.835827e-06   	  +5.398108e-05   	  +1.748196e+00   	  +5.547306e-05   	  +2.527143e-06   	  +1.464672e-05   	  +1.000000e+00   	  +3.173153e-05   	  +5.054255e-06   	  +3.087817e-05
3   	  +3.365421e-02   	  +5.374614e-03   	  +1.279918e-01   	  +2.663910e-03   	  +1.323424e-01   	  +2.257740e-03   	  +0.000000e+00   	  +0.000000e+00   	  +2.310099e-04   	  +3.689254e-05   	  +8.785642e-04   	  +1.828567e-05
4   	  +7.788061e-01   	  +3.502411e-01   	  +9.777396e-01   	  +1.795681e-01   	  +1.250005e+00   	  +2.790560e-01   	  +0.000000e+00   	  +0.000000e+00   	  +6.415075e-05   	  +2.884958e-05   	  +8.053704e-05   	  +1.479114e-05
5   	  +9.889066e+01   	  +2.237058e+01   	  +7.710628e+01   	  +2.951648e+01   	  +1.253983e+02   	  +2.905062e+01   	  +0.000000e+00   	  +0.000000e+00   	  +9.774824e-05   	  +2.211215e-05   	  +7.621552e-05   	  +2.917550e-05
6   	  -3.274262e+04   	  +2.249353e+03   	  +3.283667e+03   	  +2.702937e+03   	  +3.290687e+04   	  +2.227997e+03   	  +0.000000e+00   	  +0.000000e+00   	  -3.883724e-04   	  +2.668041e-05   	  +3.894879e-05   	  +3.206054e-05
7   	  +3.322395e+05   	  +1.226757e+05   	  +1.158605e+05   	  +2.193897e+05   	  +3.518619e+05   	  +1.685899e+05   	  +0.000000e+00   	  +0.000000e+00   	  +4.728980e-05   	  +1.746122e-05   	  +1.649118e-05   	  +3.122715e-05
8   	  +5.013226e+06   	  +1.581598e+07   	  +1.422850e+07   	  +7.344706e+06   	  +1.508584e+07   	  +4.110713e+06   	  +0.000000e+00   	  +0.000000e+00   	  +8.562778e-06   	  +2.701430e-05   	  +2.430282e-05   	  +1.254503e-05
9   	  -5.505918e+08   	  +1.541217e+09   	  -1.655449e+08   	  +1.382424e+09   	  +5.749404e+08   	  +6.959967e+08   	  +0.000000e+00   	  +0.000000e+00   	  -1.128518e-05   	  +3.158947e-05   	  -3.393084e-06   	  +2.833478e-05
10  	  +6.452684e+12   	  +1.462130e+11   	  -3.473162e+10   	  +1.055783e+11   	  +6.452777e+12   	  +1.464701e+11   	  +0.000000e+00   	  +0.000000e+00   	  +1.587085e-03   	  +3.596217e-05   	  -8.542501e-06   	  +2.596778e-05
11  	  -3.924273e+12   	  +8.563006e+12   	  +4.403763e+12   	  +1.356551e+13   	  +5.898563e+12   	  +8.223995e+12   	  +0.000000e+00   	  +0.000000e+00   	  -1.158245e-05   	  +2.527362e-05   	  +1.299766e-05   	  +4.003845e-05
12  	  +5.172113e+14   	  +8.176505e+14   	  +2.741751e+14   	  +8.917471e+14   	  +5.853884e+14   	  +6.619640e+14   	  +0.000000e+00   	  +0.000000e+00   	  +1.831852e-05   	  +2.895944e-05   	  +9.710698e-06   	  +3.158378e-05
13  	  +1.391025e+16   	  +8.612185e+16   	  +3.181511e+16   	  +8.287407e+16   	  +3.472314e+16   	  +7.205722e+16   	  +0.000000e+00   	  +0.000000e+00   	  +5.912055e-06   	  +3.660303e-05   	  +1.352188e-05   	  +3.522267e-05
14  	  -1.310862e+20   	  +5.923572e+18   	  -1.712467e+18   	  +3.891845e+18   	  +1.310974e+20   	  +5.931909e+18   	  +0.000000e+00   	  +0.000000e+00   	  -6.685624e-04   	  +3.021124e-05   	  -8.733879e-06   	  +1.984908e-05
15  	  -3.256618e+20   	  +4.715358e+20   	  +2.788571e+20   	  +5.766283e+20   	  +4.287387e+20   	  +3.975154e+20   	  +0.000000e+00   	  +0.000000e+00   	  -1.993118e-05   	  +2.885897e-05   	  +1.706663e-05   	  +3.529085e-05


##### Dados Brutos Armazenados(V.s) [1e-12] #####

##### Volta_1#####	##### Volta_2#####	##### Volta_3#####	##### Volta_4#####	##### Volta_5#####	##### Volta_6#####	##### Volta_7#####	##### Volta_8#####	##### Volta_9#####	#### Volta_10#####
+4.4917408000e+07 	+4.4485252000e+07 	+4.4478396000e+07 	+4.4455312000e+07 	+4.5109724000e+07 	+4.3859044000e+07 	+4.4039664000e+07 	+4.4406100000e+07 	+4.4791516000e+07 	+4.4696544000e+07
+3.5118884000e+07 	+3.5205648000e+07 	+3.4901516000e+07 	+3.5234392000e+07 	+3.5133852000e+07 	+3.5465616000e+07 	+3.5369144000e+07 	+3.5904524000e+07 	+3.5296228000e+07 	+3.5261072000e+07
+2.4821564000e+07 	+2.4993148000e+07 	+2.5290614000e+07 	+2.4624588000e+07 	+2.4611944000e+07 	+2.4886412000e+07 	+2.5644508000e+07 	+2.4490696000e+07 	+2.4748358000e+07 	+2.5034048000e+07
+1.4940619000e+07 	+1.5539917000e+07 	+1.6321734000e+07 	+1.5285247000e+07 	+1.5551902000e+07 	+1.5860277000e+07 	+1.5136983000e+07 	+1.5596955000e+07 	+1.5486338000e+07 	+1.5292741000e+07
+6.0434060000e+06 	+5.2632510000e+06 	+5.0781310000e+06 	+5.9442750000e+06 	+5.3628550000e+06 	+5.6187530000e+06 	+5.4604330000e+06 	+5.3118040000e+06 	+5.3998760000e+06 	+5.5636620000e+06
-4.7879930000e+06 	-4.3033850000e+06 	-4.9374700000e+06 	-4.0669420000e+06 	-4.7987450000e+06 	-4.7968930000e+06 	-5.2680370000e+06 	-4.5444630000e+06 	-5.0095450000e+06 	-4.5195480000e+06
-1.4655583000e+07 	-1.5227394000e+07 	-1.5089944000e+07 	-1.5045585000e+07 	-1.4248749000e+07 	-1.4932017000e+07 	-1.4325074000e+07 	-1.4960482000e+07 	-1.4058024000e+07 	-1.5038493000e+07
-2.5051578000e+07 	-2.4411184000e+07 	-2.4606972000e+07 	-2.5472916000e+07 	-2.4876156000e+07 	-2.4904394000e+07 	-2.4784126000e+07 	-2.4485688000e+07 	-2.4883734000e+07 	-2.4721056000e+07
-3.4440564000e+07 	-3.4514472000e+07 	-3.4642480000e+07 	-3.4472904000e+07 	-3.4773868000e+07 	-3.4944048000e+07 	-3.4680704000e+07 	-3.4713184000e+07 	-3.4850608000e+07 	-3.4022908000e+07
-4.3730752000e+07 	-4.4161196000e+07 	-4.3140252000e+07 	-4.4102832000e+07 	-4.3877496000e+07 	-4.3386692000e+07 	-4.3495000000e+07 	-4.4151964000e+07 	-4.4095600000e+07 	-4.4203624000e+07
-5.3382080000e+07 	-5.2717872000e+07 	-5.3334588000e+07 	-5.2862996000e+07 	-5.3321228000e+07 	-5.2906532000e+07 	-5.3354752000e+07 	-5.2890736000e+07 	-5.3154916000e+07 	-5.2971332000e+07
-6.1918668000e+07 	-6.1872392000e+07 	-6.1935604000e+07 	-6.1383068000e+07 	-6.1334804000e+07 	-6.1805156000e+07 	-6.1579324000e+07 	-6.1764544000e+07 	-6.1685700000e+07 	-6.1980936000e+07
-6.9530976000e+07 	-7.0087824000e+07 	-7.0156096000e+07 	-6.9920328000e+07 	-7.0084000000e+07 	-7.0139336000e+07 	-7.0027840000e+07 	-7.0011192000e+07 	-7.0001640000e+07 	-7.0234896000e+07
-7.7743008000e+07 	-7.7798328000e+07 	-7.7687000000e+07 	-7.8035000000e+07 	-7.7453656000e+07 	-7.7835752000e+07 	-7.7795488000e+07 	-7.7581288000e+07 	-7.7545104000e+07 	-7.7455032000e+07
-8.4370904000e+07 	-8.3987416000e+07 	-8.4303032000e+07 	-8.4283608000e+07 	-8.4262128000e+07 	-8.4505080000e+07 	-8.4341104000e+07 	-8.3942128000e+07 	-8.4164912000e+07 	-8.4096944000e+07
-9.0919064000e+07 	-9.1269832000e+07 	-9.0626728000e+07 	-9.1105136000e+07 	-9.1317200000e+07 	-9.0859696000e+07 	-9.0929864000e+07 	-9.1211040000e+07 	-9.1094888000e+07 	-9.0977856000e+07
-9.6661872000e+07 	-9.6358280000e+07 	-9.6724376000e+07 	-9.6409912000e+07 	-9.6547736000e+07 	-9.6178496000e+07 	-9.6411744000e+07 	-9.6646888000e+07 	-9.6658640000e+07 	-9.6627168000e+07
-1.0103316000e+08 	-1.0108409600e+08 	-1.0097964000e+08 	-1.0094624000e+08 	-1.0104484000e+08 	-1.0112886400e+08 	-1.0116405600e+08 	-1.0103196800e+08 	-1.0098449600e+08 	-1.0108762400e+08
-1.0645136000e+08 	-1.0636891200e+08 	-1.0646680000e+08 	-1.0637649600e+08 	-1.0627923200e+08 	-1.0649370400e+08 	-1.0643191200e+08 	-1.0631756000e+08 	-1.0637614400e+08 	-1.0637065600e+08
-1.0960685600e+08 	-1.0954179200e+08 	-1.0958626400e+08 	-1.0978566400e+08 	-1.0952501600e+08 	-1.0959996000e+08 	-1.0969659200e+08 	-1.0970576800e+08 	-1.0972801600e+08 	-1.0965229600e+08
-1.1258723200e+08 	-1.1268397600e+08 	-1.1274726400e+08 	-1.1269160800e+08 	-1.1268004800e+08 	-1.1275375200e+08 	-1.1264303200e+08 	-1.1249441600e+08 	-1.1260196800e+08 	-1.1256983200e+08
-1.1495933600e+08 	-1.1492088000e+08 	-1.1490116800e+08 	-1.1483813600e+08 	-1.1495741600e+08 	-1.1488228800e+08 	-1.1483443200e+08 	-1.1495288800e+08 	-1.1493597600e+08 	-1.1490215200e+08
-1.1511616800e+08 	-1.1507051200e+08 	-1.1505087200e+08 	-1.1502248000e+08 	-1.1508848000e+08 	-1.1508448800e+08 	-1.1506166400e+08 	-1.1508521600e+08 	-1.1507467200e+08 	-1.1507082400e+08
-1.1548828800e+08 	-1.1547608000e+08 	-1.1540815200e+08 	-1.1554091200e+08 	-1.1546704800e+08 	-1.1554527200e+08 	-1.1554592800e+08 	-1.1549956000e+08 	-1.1547593600e+08 	-1.1541073600e+08
-1.1454604000e+08 	-1.1462688000e+08 	-1.1471705600e+08 	-1.1467187200e+08 	-1.1464307200e+08 	-1.1455461600e+08 	-1.1462191200e+08 	-1.1466936000e+08 	-1.1476763200e+08 	-1.1464043200e+08
-1.1292184800e+08 	-1.1275648800e+08 	-1.1278568800e+08 	-1.1296000800e+08 	-1.1295832000e+08 	-1.1294040800e+08 	-1.1288058400e+08 	-1.1291736000e+08 	-1.1263729600e+08 	-1.1293820000e+08
-1.0983924000e+08 	-1.1008521600e+08 	-1.0990192000e+08 	-1.0972480000e+08 	-1.0986245600e+08 	-1.0985512800e+08 	-1.0972789600e+08 	-1.0975522400e+08 	-1.1005146400e+08 	-1.0984258400e+08
-1.0566688800e+08 	-1.0568658400e+08 	-1.0566068800e+08 	-1.0568755200e+08 	-1.0571889600e+08 	-1.0560568000e+08 	-1.0580266400e+08 	-1.0576455200e+08 	-1.0579973600e+08 	-1.0577061600e+08
-1.0189768000e+08 	-1.0186456800e+08 	-1.0210175200e+08 	-1.0194709600e+08 	-1.0173496800e+08 	-1.0186754400e+08 	-1.0209815200e+08 	-1.0196341600e+08 	-1.0178891200e+08 	-1.0188328800e+08
-9.6850728000e+07 	-9.6774168000e+07 	-9.6582200000e+07 	-9.6663080000e+07 	-9.6826832000e+07 	-9.6920256000e+07 	-9.6562872000e+07 	-9.6639720000e+07 	-9.6690664000e+07 	-9.6465000000e+07
-9.0533968000e+07 	-9.0308008000e+07 	-9.0795816000e+07 	-9.0930432000e+07 	-9.0653152000e+07 	-9.0915032000e+07 	-9.0729752000e+07 	-9.0691744000e+07 	-9.0254776000e+07 	-9.0964136000e+07
-8.4756472000e+07 	-8.4822360000e+07 	-8.4323992000e+07 	-8.4889488000e+07 	-8.4838416000e+07 	-8.4518352000e+07 	-8.4605496000e+07 	-8.4359912000e+07 	-8.4910752000e+07 	-8.4668848000e+07
-7.7965792000e+07 	-7.7722064000e+07 	-7.7702792000e+07 	-7.7480128000e+07 	-7.7652248000e+07 	-7.7447760000e+07 	-7.7324872000e+07 	-7.7563552000e+07 	-7.7579416000e+07 	-7.7273824000e+07
-6.9767968000e+07 	-7.0220056000e+07 	-7.0051824000e+07 	-6.9780688000e+07 	-7.0246456000e+07 	-7.0134368000e+07 	-7.0289704000e+07 	-7.0893136000e+07 	-7.0414600000e+07 	-7.0439072000e+07
-6.2464316000e+07 	-6.2238932000e+07 	-6.2374824000e+07 	-6.1998108000e+07 	-6.1857880000e+07 	-6.2043440000e+07 	-6.2523128000e+07 	-6.1920284000e+07 	-6.2106328000e+07 	-6.2493128000e+07
-5.2789840000e+07 	-5.3098632000e+07 	-5.3473704000e+07 	-5.3322704000e+07 	-5.3048848000e+07 	-5.3491520000e+07 	-5.3241860000e+07 	-5.3050988000e+07 	-5.3125388000e+07 	-5.2594444000e+07
-4.3780604000e+07 	-4.3866928000e+07 	-4.3833276000e+07 	-4.4770452000e+07 	-4.4200116000e+07 	-4.4538656000e+07 	-4.3481708000e+07 	-4.3913924000e+07 	-4.4134916000e+07 	-4.4182852000e+07
-3.4877904000e+07 	-3.4240024000e+07 	-3.4516948000e+07 	-3.4267368000e+07 	-3.4199964000e+07 	-3.4170944000e+07 	-3.5158676000e+07 	-3.4454880000e+07 	-3.4375168000e+07 	-3.4260592000e+07
-2.4775100000e+07 	-2.5235768000e+07 	-2.4482264000e+07 	-2.4608814000e+07 	-2.5388072000e+07 	-2.4675430000e+07 	-2.4076216000e+07 	-2.4645684000e+07 	-2.4382524000e+07 	-2.4806616000e+07
-1.5055116000e+07 	-1.5349469000e+07 	-1.4744925000e+07 	-1.4765277000e+07 	-1.4979083000e+07 	-1.4566940000e+07 	-1.4922053000e+07 	-1.5458224000e+07 	-1.5539762000e+07 	-1.5045191000e+07
-4.5280780000e+06 	-4.4816040000e+06 	-5.3589100000e+06 	-5.0394590000e+06 	-4.9592500000e+06 	-5.1058880000e+06 	-5.3832390000e+06 	-5.0905460000e+06 	-4.6539490000e+06 	-5.3071940000e+06
+4.8880390000e+06 	+5.3967800000e+06 	+4.3842900000e+06 	+5.2390630000e+06 	+5.3384150000e+06 	+4.8837080000e+06 	+5.2778690000e+06 	+5.4221680000e+06 	+5.1849760000e+06 	+4.9687430000e+06
+1.5973588000e+07 	+1.5448803000e+07 	+1.6063832000e+07 	+1.5192194000e+07 	+1.5615028000e+07 	+1.5325708000e+07 	+1.5999932000e+07 	+1.5406317000e+07 	+1.5359824000e+07 	+1.5930832000e+07
+2.5044104000e+07 	+2.5455726000e+07 	+2.5797660000e+07 	+2.5360420000e+07 	+2.5215878000e+07 	+2.5330730000e+07 	+2.4687096000e+07 	+2.5769910000e+07 	+2.5461866000e+07 	+2.5451598000e+07
+3.4698600000e+07 	+3.4730460000e+07 	+3.5059536000e+07 	+3.5210516000e+07 	+3.5038164000e+07 	+3.5225524000e+07 	+3.5567184000e+07 	+3.5016544000e+07 	+3.5284804000e+07 	+3.5274528000e+07
+4.4774488000e+07 	+4.4362108000e+07 	+4.4764272000e+07 	+4.4501588000e+07 	+4.4522968000e+07 	+4.4931800000e+07 	+4.4755408000e+07 	+4.4406884000e+07 	+4.4264440000e+07 	+4.4549696000e+07
+5.3850236000e+07 	+5.3556060000e+07 	+5.3279544000e+07 	+5.3588152000e+07 	+5.3661620000e+07 	+5.3462816000e+07 	+5.3448060000e+07 	+5.3146784000e+07 	+5.3212612000e+07 	+5.3160028000e+07
+6.2252284000e+07 	+6.2653376000e+07 	+6.2108852000e+07 	+6.2562740000e+07 	+6.2418996000e+07 	+6.2599400000e+07 	+6.2087488000e+07 	+6.2575488000e+07 	+6.2738960000e+07 	+6.2244272000e+07
+7.0930816000e+07 	+7.0788344000e+07 	+7.0946176000e+07 	+7.0557544000e+07 	+7.0809664000e+07 	+7.0337512000e+07 	+7.0420008000e+07 	+7.0661488000e+07 	+7.0537560000e+07 	+7.0666832000e+07
+7.8268384000e+07 	+7.8464512000e+07 	+7.8448408000e+07 	+7.7854136000e+07 	+7.8354440000e+07 	+7.8123952000e+07 	+7.8455088000e+07 	+7.8235160000e+07 	+7.8562392000e+07 	+7.8512536000e+07
+8.4957120000e+07 	+8.4561608000e+07 	+8.4905072000e+07 	+8.5504688000e+07 	+8.4810088000e+07 	+8.5154352000e+07 	+8.5110904000e+07 	+8.5291664000e+07 	+8.5070000000e+07 	+8.5207880000e+07
+9.1626016000e+07 	+9.1531264000e+07 	+9.1815184000e+07 	+9.1576608000e+07 	+9.1280288000e+07 	+9.1646072000e+07 	+9.1907000000e+07 	+9.1681864000e+07 	+9.1799000000e+07 	+9.1453496000e+07
+9.7001608000e+07 	+9.7251448000e+07 	+9.7194240000e+07 	+9.7076088000e+07 	+9.7432808000e+07 	+9.7295464000e+07 	+9.7193760000e+07 	+9.6878664000e+07 	+9.6877704000e+07 	+9.7286872000e+07
+1.0163705600e+08 	+1.0179274400e+08 	+1.0122600000e+08 	+1.0149972000e+08 	+1.0175256800e+08 	+1.0165520000e+08 	+1.0144680800e+08 	+1.0154223200e+08 	+1.0158126400e+08 	+1.0151784000e+08
+1.0698739200e+08 	+1.0674063200e+08 	+1.0707032000e+08 	+1.0697042400e+08 	+1.0686296000e+08 	+1.0667010400e+08 	+1.0679834400e+08 	+1.0701807200e+08 	+1.0709829600e+08 	+1.0678690400e+08
+1.1041258400e+08 	+1.1040332800e+08 	+1.1022061600e+08 	+1.1014720000e+08 	+1.1023130400e+08 	+1.1001528800e+08 	+1.1032487200e+08 	+1.1016221600e+08 	+1.1025498400e+08 	+1.1039959200e+08
+1.1311844800e+08 	+1.1328096800e+08 	+1.1335944000e+08 	+1.1333045600e+08 	+1.1327232800e+08 	+1.1350202400e+08 	+1.1334656800e+08 	+1.1331140000e+08 	+1.1336004000e+08 	+1.1321603200e+08
+1.1540912000e+08 	+1.1530254400e+08 	+1.1540249600e+08 	+1.1539150400e+08 	+1.1532697600e+08 	+1.1546415200e+08 	+1.1545197600e+08 	+1.1544956800e+08 	+1.1528005600e+08 	+1.1544732000e+08
+1.1563282400e+08 	+1.1557601600e+08 	+1.1562752800e+08 	+1.1567358400e+08 	+1.1569206400e+08 	+1.1565977600e+08 	+1.1558508800e+08 	+1.1559019200e+08 	+1.1564916000e+08 	+1.1562858400e+08
+1.1608901600e+08 	+1.1598709600e+08 	+1.1603654400e+08 	+1.1602665600e+08 	+1.1600138400e+08 	+1.1595568800e+08 	+1.1601348800e+08 	+1.1603367200e+08 	+1.1615131200e+08 	+1.1606125600e+08
+1.1494006400e+08 	+1.1514644800e+08 	+1.1512021600e+08 	+1.1501356800e+08 	+1.1499520000e+08 	+1.1497897600e+08 	+1.1506766400e+08 	+1.1501572800e+08 	+1.1509371200e+08 	+1.1503084000e+08
+1.1341248000e+08 	+1.1338737600e+08 	+1.1338431200e+08 	+1.1342925600e+08 	+1.1339319200e+08 	+1.1352984800e+08 	+1.1348529600e+08 	+1.1345354400e+08 	+1.1331976800e+08 	+1.1337252800e+08
+1.1072372800e+08 	+1.1050716800e+08 	+1.1046490400e+08 	+1.1066852800e+08 	+1.1052732800e+08 	+1.1067436000e+08 	+1.1045261600e+08 	+1.1055304000e+08 	+1.1053349600e+08 	+1.1056626400e+08
+1.0623858400e+08 	+1.0617174400e+08 	+1.0598491200e+08 	+1.0610244800e+08 	+1.0626208000e+08 	+1.0600878400e+08 	+1.0604500000e+08 	+1.0592857600e+08 	+1.0595071200e+08 	+1.0611293600e+08
+1.0209660800e+08 	+1.0242240000e+08 	+1.0217640800e+08 	+1.0220407200e+08 	+1.0240352000e+08 	+1.0207915200e+08 	+1.0235249600e+08 	+1.0236439200e+08 	+1.0230912000e+08 	+1.0218634400e+08
+9.7468120000e+07 	+9.7201344000e+07 	+9.7494168000e+07 	+9.7443448000e+07 	+9.7278216000e+07 	+9.7574560000e+07 	+9.7164512000e+07 	+9.7705880000e+07 	+9.7676952000e+07 	+9.7373208000e+07
+9.0536520000e+07 	+9.1047000000e+07 	+9.1231752000e+07 	+9.0628128000e+07 	+9.0757112000e+07 	+9.0773560000e+07 	+9.1127632000e+07 	+9.0848776000e+07 	+9.1049016000e+07 	+9.0981816000e+07
+8.5276944000e+07 	+8.5164080000e+07 	+8.5294544000e+07 	+8.5817864000e+07 	+8.5264584000e+07 	+8.5687016000e+07 	+8.5639544000e+07 	+8.5381888000e+07 	+8.5071256000e+07 	+8.5683128000e+07
+7.8530144000e+07 	+7.7934304000e+07 	+7.7686960000e+07 	+7.8061824000e+07 	+7.8351840000e+07 	+7.8119360000e+07 	+7.7930984000e+07 	+7.7912160000e+07 	+7.8069552000e+07 	+7.7756456000e+07
+7.0706208000e+07 	+7.0441488000e+07 	+7.0666648000e+07 	+6.9985752000e+07 	+7.0063272000e+07 	+7.0193856000e+07 	+7.0320368000e+07 	+7.0071976000e+07 	+7.0368504000e+07 	+7.0503504000e+07
+6.2756020000e+07 	+6.3457532000e+07 	+6.2583392000e+07 	+6.3100300000e+07 	+6.3143688000e+07 	+6.2853148000e+07 	+6.2646216000e+07 	+6.2856348000e+07 	+6.2642460000e+07 	+6.2401500000e+07
+5.3275052000e+07 	+5.3018428000e+07 	+5.3364104000e+07 	+5.3287276000e+07 	+5.3301000000e+07 	+5.3761392000e+07 	+5.3510456000e+07 	+5.3406176000e+07 	+5.3433800000e+07 	+5.3744880000e+07
+4.4166784000e+07 	+4.4884752000e+07 	+4.5076564000e+07 	+4.4506824000e+07 	+4.4558452000e+07 	+4.4571236000e+07 	+4.4484880000e+07 	+4.5162672000e+07 	+4.5011680000e+07 	+4.4473828000e+07
+3.4697932000e+07 	+3.4367336000e+07 	+3.4790428000e+07 	+3.5207488000e+07 	+3.4998012000e+07 	+3.4340952000e+07 	+3.5164728000e+07 	+3.5351880000e+07 	+3.4934780000e+07 	+3.5120840000e+07
+2.5125420000e+07 	+2.4706386000e+07 	+2.5116136000e+07 	+2.5220864000e+07 	+2.4587202000e+07 	+2.5416908000e+07 	+2.5141360000e+07 	+2.4340190000e+07 	+2.4787062000e+07 	+2.5018452000e+07
+1.5945935000e+07 	+1.5866748000e+07 	+1.5114854000e+07 	+1.5471725000e+07 	+1.5472607000e+07 	+1.6004610000e+07 	+1.5054614000e+07 	+1.5295996000e+07 	+1.5533532000e+07 	+1.5496735000e+07
+5.2776460000e+06 	+5.5820150000e+06 	+5.0329110000e+06 	+4.8934610000e+06 	+5.7156940000e+06 	+4.7202080000e+06 	+5.3283070000e+06 	+5.2731670000e+06 	+5.1927910000e+06 	+4.8527530000e+06
