# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] 
+3.4000000000000004e+00 +3.7210111281490327e+01 -2.6868265601097625e+06 +1.6974401084633878e+14 -2.9710315294485051e+21 
+3.5000000000000000e+00 +3.7210101774865990e+01 -2.6836546613327707e+06 +1.6924400674762481e+14 -2.9520836144681992e+21 
+3.6000000000000001e+00 +3.7210092136249962e+01 -2.6805370605316991e+06 +1.6875290313323506e+14 -2.9334722890806303e+21 
+3.7000000000000002e+00 +3.7210082574978721e+01 -2.6776685716645084e+06 +1.6830142121047409e+14 -2.9163580945172377e+21 
+3.8000000000000003e+00 +3.7210073300386128e+01 -2.6752440072185379e+06 +1.6792028202515338e+14 -2.9019015672638100e+21 
+3.9000000000000004e+00 +3.7210064521809500e+01 -2.6734581817328082e+06 +1.6764020685466038e+14 -2.8912632507176153e+21 
+4.0000000000000000e+00 +3.7210056448581426e+01 -2.6725059069514372e+06 +1.6749191665969816e+14 -2.8856036788050891e+21 
+4.1000000000000005e+00 +3.7210049224606287e+01 -2.6725207328765304e+06 +1.6749649151274388e+14 -2.8857205189014496e+21 
+4.2000000000000002e+00 +3.7210042732055243e+01 -2.6733911512518283e+06 +1.6763644669078462e+14 -2.8909599357243648e+21 
+4.2999999999999998e+00 +3.7210036787666056e+01 -2.6749443889941839e+06 +1.6788465623345222e+14 -2.9003052170191737e+21 
+4.4000000000000004e+00 +3.7210031208179487e+01 -2.6770076748425583e+06 +1.6821399438718528e+14 -2.9127396566960691e+21 
+4.5000000000000000e+00 +3.7210025810332603e+01 -2.6794082352431621e+06 +1.6859733513569088e+14 -2.9272465407958571e+21 
+4.6000000000000005e+00 +3.7210020410865141e+01 -2.6819732983224718e+06 +1.6900755265615406e+14 -2.9428091611681600e+21 
+4.7000000000000002e+00 +3.7210014826515362e+01 -2.6845300913671162e+06 +1.6941752103291112e+14 -2.9584108069364496e+21 
+4.8000000000000007e+00 +3.7210008874023707e+01 -2.6869058429687046e+06 +1.6980011449976434e+14 -2.9730347717273631e+21 
+4.9000000000000004e+00 +3.7210002370127874e+01 -2.6889277799371155e+06 +1.7012820707918562e+14 -2.9856643426738105e+21 
+5.0000000000000000e+00 +3.7209995131566416e+01 -2.6904231296931091e+06 +1.7037467286835831e+14 -2.9952828092467212e+21 
+5.1000000000000005e+00 +3.7209987022263633e+01 -2.6912633546877340e+06 +1.7051928393867491e+14 -3.0011297298890920e+21 
+5.2000000000000002e+00 +3.7209978094887774e+01 -2.6914968580166944e+06 +1.7056940430981331e+14 -3.0034697403381590e+21 
+5.3000000000000007e+00 +3.7209968449288510e+01 -2.6912162751166918e+06 +1.7053929566187416e+14 -3.0028237357775769e+21 
+5.4000000000000004e+00 +3.7209958185319273e+01 -2.6905142438261085e+06 +1.7044321995731916e+14 -2.9997126199995421e+21 
+5.5000000000000000e+00 +3.7209947402831418e+01 -2.6894834006684986e+06 +1.7029543900634503e+14 -2.9946572922056034e+21 
+5.6000000000000005e+00 +3.7209936201677031e+01 -2.6882163823929373e+06 +1.7011021463107572e+14 -2.9881786516870760e+21 
+5.7000000000000002e+00 +3.7209924681707598e+01 -2.6868058258748339e+06 +1.6990180869495084e+14 -2.9807975994689354e+21 
+5.8000000000000007e+00 +3.7209912942774814e+01 -2.6853443675836031e+06 +1.6968448298785350e+14 -2.9730350338882383e+21 
+5.9000000000000004e+00 +3.7209901084732358e+01 -2.6839246456084861e+06 +1.6947249950504125e+14 -2.9654118597842363e+21 
+6.0000000000000000e+00 +3.7209889207430351e+01 -2.6826392955832235e+06 +1.6928011994702044e+14 -2.9584489729271965e+21 
+6.1000000000000005e+00 +3.7209877388921228e+01 -2.6815613590511074e+06 +1.6911863276556878e+14 -2.9525599415784036e+21 
+6.2000000000000002e+00 +3.7209865620056789e+01 -2.6806854942170344e+06 +1.6898743257046191e+14 -2.9477289977216468e+21 
+6.3000000000000007e+00 +3.7209853869889621e+01 -2.6799867640370047e+06 +1.6888294057827981e+14 -2.9438330413031490e+21 
+6.4000000000000004e+00 +3.7209842107469278e+01 -2.6794402297117137e+06 +1.6880157781111972e+14 -2.9407489665483995e+21 
+6.5000000000000000e+00 +3.7209830301848442e+01 -2.6790209541284656e+06 +1.6873976547077566e+14 -2.9383536728330060e+21 
+6.6000000000000005e+00 +3.7209818422078698e+01 -2.6787039998165029e+06 +1.6869392473801906e+14 -2.9365240592673365e+21 
+6.7000000000000002e+00 +3.7209806437211142e+01 -2.6784644289077432e+06 +1.6866047673608619e+14 -2.9351370229947915e+21 
+6.8000000000000007e+00 +3.7209794316299302e+01 -2.6782773047124050e+06 +1.6863584271624438e+14 -2.9340694649210688e+21 
+6.9000000000000004e+00 +3.7209782028391658e+01 -2.6781176879918971e+06 +1.6861644365419141e+14 -2.9331982779092089e+21 
+7.0000000000000000e+00 +3.7209769542543015e+01 -2.6779606428939700e+06 +1.6859870090224138e+14 -2.9324003660075767e+21 
+7.1000000000000005e+00 +3.7209756835824457e+01 -2.6777872671333840e+06 +1.6857983116116375e+14 -2.9315803182588247e+21 
+7.2000000000000002e+00 +3.7209743917404957e+01 -2.6776028113399670e+06 +1.6856023464533666e+14 -2.9307535273596085e+21 
+7.3000000000000007e+00 +3.7209730804470276e+01 -2.6774185597795649e+06 +1.6854110692072791e+14 -2.9299630710784278e+21 
+7.4000000000000004e+00 +3.7209717514210176e+01 -2.6772457991560558e+06 +1.6852364383557472e+14 -2.9292520357075396e+21 
+7.5000000000000000e+00 +3.7209704063811145e+01 -2.6770958141636970e+06 +1.6850904100462422e+14 -2.9286635004730037e+21 
+7.6000000000000005e+00 +3.7209690470462526e+01 -2.6769798912670887e+06 +1.6849849424856131e+14 -2.9282405508334585e+21 
+7.7000000000000002e+00 +3.7209676751352525e+01 -2.6769093161292356e+06 +1.6849319928838100e+14 -2.9280262691135968e+21 
+7.8000000000000007e+00 +3.7209662923669775e+01 -2.6768953748281035e+06 +1.6849435190457872e+14 -2.9280637396548515e+21 
+7.9000000000000004e+00 +3.7209649004601573e+01 -2.6769493526236857e+06 +1.6850314778103375e+14 -2.9283960438323502e+21 
+8.0000000000000000e+00 +3.7209635011336744e+01 -2.6770825354496520e+06 +1.6852078266545969e+14 -2.9290662646990179e+21 
+8.0999999999999996e+00 +3.7209620953009946e+01 -2.6772996533187358e+06 +1.6854765829042525e+14 -2.9300875816015553e+21 
+8.2000000000000011e+00 +3.7209606806537259e+01 -2.6775792091396535e+06 +1.6858099981602884e+14 -2.9313535415675734e+21 
+8.3000000000000007e+00 +3.7209592540785032e+01 -2.6778931526699848e+06 +1.6861723871052978e+14 -2.9327277977328959e+21 
+8.4000000000000004e+00 +3.7209578124616520e+01 -2.6782134314803155e+06 +1.6865280617298666e+14 -2.9340739948117245e+21 
+8.5000000000000000e+00 +3.7209563526894570e+01 -2.6785119929241436e+06 +1.6868413337906191e+14 -2.9352557768485409e+21 
+8.5999999999999996e+00 +3.7209548716483589e+01 -2.6787607855007499e+06 +1.6870765164766241e+14 -2.9361367923872660e+21 
+8.7000000000000011e+00 +3.7209533662248027e+01 -2.6789317573969080e+06 +1.6871979224280384e+14 -2.9365806880058869e+21 
+8.8000000000000007e+00 +3.7209518333050376e+01 -2.6789968559701233e+06 +1.6871698635413766e+14 -2.9364511084037150e+21 
+8.9000000000000004e+00 +3.7209502697757287e+01 -2.6789280308719845e+06 +1.6869566541951919e+14 -2.9356117054700084e+21 
+9.0000000000000000e+00 +3.7209486725229539e+01 -2.6786972282928228e+06 +1.6865226048768125e+14 -2.9339261195514895e+21 
+9.0999999999999996e+00 +3.7209470397383967e+01 -2.6782891248922697e+06 +1.6858496851016978e+14 -2.9313259202845501e+21 
+9.2000000000000011e+00 +3.7209453748336585e+01 -2.6777393044239525e+06 +1.6849904837166834e+14 -2.9280143443279437e+21 
+9.3000000000000007e+00 +3.7209436825257441e+01 -2.6770960800836724e+06 +1.6840152475726678e+14 -2.9242625548558454e+21 
+9.4000000000000004e+00 +3.7209419675312105e+01 -2.6764077622561236e+06 +1.6829942201871581e+14 -2.9203417047942719e+21 
+9.5000000000000000e+00 +3.7209402345672082e+01 -2.6757226649965872e+06 +1.6819976493839338e+14 -2.9165229602201812e+21 
+9.6000000000000014e+00 +3.7209384883500960e+01 -2.6750890974655682e+06 +1.6810957772681175e+14 -2.9130774697996541e+21 
+9.7000000000000011e+00 +3.7209367335971201e+01 -2.6745553742333483e+06 +1.6803588522137241e+14 -2.9102764011924305e+21 
+9.8000000000000007e+00 +3.7209349750250240e+01 -2.6741698069242057e+06 +1.6798571192523562e+14 -2.9083909120509928e+21 
+9.9000000000000004e+00 +3.7209332173504748e+01 -2.6739807065950618e+06 +1.6796608226867372e+14 -2.9076921577066416e+21 
+1.0000000000000000e+01 +3.7209314652903224e+01 -2.6740363853310477e+06 +1.6798402079876809e+14 -2.9084512969796328e+21 
+1.0100000000000001e+01 +3.7209297219555850e+01 -2.6743687878408358e+06 +1.6804407415093472e+14 -2.9108431880420590e+21 
+1.0200000000000001e+01 +3.7209279840339356e+01 -2.6749443883899148e+06 +1.6814087715946628e+14 -2.9146574809753778e+21 
+1.0300000000000001e+01 +3.7209262466070008e+01 -2.6757132923699860e+06 +1.6826658656878909e+14 -2.9195875197416647e+21 
+1.0400000000000000e+01 +3.7209245047566355e+01 -2.6766256064489740e+06 +1.6841335926414438e+14 -2.9253266524496326e+21 
+1.0500000000000000e+01 +3.7209227535646754e+01 -2.6776314374081180e+06 +1.6857335215372672e+14 -2.9315682280588192e+21 
+1.0600000000000001e+01 +3.7209209881126455e+01 -2.6786808900001966e+06 +1.6873872190507231e+14 -2.9380055881472142e+21 
+1.0700000000000001e+01 +3.7209192034824930e+01 -2.6797240714845178e+06 +1.6890162547370975e+14 -2.9443320829853801e+21 
+1.0800000000000001e+01 +3.7209173947558291e+01 -2.6807110872075828e+06 +1.6905421959848016e+14 -2.9502410563462654e+21 
+1.0900000000000000e+01 +3.7209155570146805e+01 -2.6815920449944558e+06 +1.6918866130404684e+14 -2.9554258606495792e+21 
+1.1000000000000000e+01 +3.7209136853405177e+01 -2.6823170492009413e+06 +1.6929710720833803e+14 -2.9595798359105103e+21 
+1.1100000000000001e+01 +3.7209117760843093e+01 -2.6828496676682504e+06 +1.6937390629154241e+14 -2.9624825775358193e+21 
+1.1200000000000001e+01 +3.7209098306725117e+01 -2.6832073058903925e+06 +1.6942217504462234e+14 -2.9642586429300382e+21 
+1.1300000000000001e+01 +3.7209078518008425e+01 -2.6834208313581576e+06 +1.6944722214020162e+14 -2.9651188392401332e+21 
+1.1400000000000000e+01 +3.7209058421648763e+01 -2.6835211106796777e+06 +1.6945435615233962e+14 -2.9652739707328853e+21 
+1.1500000000000000e+01 +3.7209038044602316e+01 -2.6835390105758370e+06 +1.6944888566105866e+14 -2.9649348417199360e+21 
+1.1600000000000001e+01 +3.7209017413826068e+01 -2.6835053985028532e+06 +1.6943611934152375e+14 -2.9643122595591508e+21 
+1.1700000000000001e+01 +3.7208996556274151e+01 -2.6834511400971520e+06 +1.6942136565389581e+14 -2.9636170250270409e+21 
+1.1800000000000001e+01 +3.7208975498905090e+01 -2.6834071034007417e+06 +1.6940993332588712e+14 -2.9630599468165219e+21 
+1.1900000000000000e+01 +3.7208954268673239e+01 -2.6834041543622655e+06 +1.6940713086347753e+14 -2.9628518272679695e+21 
+1.2000000000000000e+01 +3.7208932892535877e+01 -2.6834731602836507e+06 +1.6941826690755897e+14 -2.9632034724093084e+21 
+1.2100000000000001e+01 +3.7208911390279461e+01 -2.6836359878310994e+06 +1.6944709737776825e+14 -2.9642647246564109e+21 
+1.2200000000000001e+01 +3.7208889753009458e+01 -2.6838785006789197e+06 +1.6949116715688916e+14 -2.9659415655365356e+21 
+1.2300000000000001e+01 +3.7208867964664115e+01 -2.6841775636442169e+06 +1.6954646859185047e+14 -2.9680790182155418e+21 
+1.2400000000000000e+01 +3.7208846009179780e+01 -2.6845100405628891e+06 +1.6960899392196272e+14 -2.9705221026838280e+21 
+1.2500000000000000e+01 +3.7208823870494129e+01 -2.6848527959219040e+06 +1.6967473545687438e+14 -2.9731158409886842e+21 
+1.2600000000000001e+01 +3.7208801532543326e+01 -2.6851826933139022e+06 +1.6973968540356900e+14 -2.9757052520816375e+21 
+1.2700000000000001e+01 +3.7208778979266135e+01 -2.6854765979783372e+06 +1.6979983616103228e+14 -2.9781353607497505e+21 
+1.2800000000000001e+01 +3.7208756194597790e+01 -2.6857113730826289e+06 +1.6985117989497309e+14 -2.9802511848309931e+21 
+1.2900000000000000e+01 +3.7208733162476342e+01 -2.6858638832367999e+06 +1.6988970892120541e+14 -2.9818977464134869e+21 
+1.3000000000000000e+01 +3.7208709866838248e+01 -2.6859109923015903e+06 +1.6991141548292438e+14 -2.9829200656391597e+21 
+1.3100000000000001e+01 +3.7208686295889002e+01 -2.6858362061684900e+06 +1.6991338751303138e+14 -2.9832046220602817e+21 
+1.3200000000000001e+01 +3.7208662454904207e+01 -2.6856495949759153e+06 +1.6989709524411206e+14 -2.9828037188157456e+21 
+1.3300000000000001e+01 +3.7208638353429492e+01 -2.6853678717491413e+06 +1.6986510471717997e+14 -2.9818111224079681e+21 
+1.3400000000000000e+01 +3.7208614001007966e+01 -2.6850077477717372e+06 +1.6981998175752594e+14 -2.9803205925639375e+21 
+1.3500000000000000e+01 +3.7208589407182806e+01 -2.6845859345069532e+06 +1.6976429221795338e+14 -2.9784258899495522e+21 
+1.3600000000000001e+01 +3.7208564581501349e+01 -2.6841191458420539e+06 +1.6970060222726419e+14 -2.9762207835076375e+21 
+1.3700000000000001e+01 +3.7208539533505409e+01 -2.6836240923216622e+06 +1.6963147752912478e+14 -2.9737990305655575e+21 
+1.3800000000000001e+01 +3.7208514272740587e+01 -2.6831174869446042e+06 +1.6955948415691028e+14 -2.9712543973021513e+21 
+1.3900000000000000e+01 +3.7208488808749628e+01 -2.6826160407052375e+06 +1.6948718790073312e+14 -2.9686806423552697e+21 
+1.4000000000000000e+01 +3.7208463151078156e+01 -2.6821364666024144e+06 +1.6941715479397144e+14 -2.9661715319038458e+21 
+1.4100000000000001e+01 +3.7208437312001003e+01 -2.6816954220375293e+06 +1.6935190791444212e+14 -2.9638178646546637e+21 
+1.4200000000000001e+01 +3.7208411314716194e+01 -2.6813093464140375e+06 +1.6929379905811569e+14 -2.9616985863199276e+21 
+1.4300000000000001e+01 +3.7208385185154739e+01 -2.6809946259174170e+06 +1.6924513734360578e+14 -2.9598896835843237e+21 
+1.4400000000000000e+01 +3.7208358949247220e+01 -2.6807676464857273e+06 +1.6920823186293981e+14 -2.9584671423838311e+21 
+1.4500000000000000e+01 +3.7208332632923245e+01 -2.6806447936349181e+06 +1.6918539166515450e+14 -2.9575069474351082e+21 
+1.4600000000000001e+01 +3.7208306262111407e+01 -2.6806424520167806e+06 +1.6917892569075412e+14 -2.9570850800364065e+21 
+1.4700000000000001e+01 +3.7208279862743098e+01 -2.6807770080782641e+06 +1.6919114309006112e+14 -2.9572775278699427e+21 
+1.4800000000000001e+01 +3.7208253460747244e+01 -2.6810648468026286e+06 +1.6922435284590684e+14 -2.9581602735701754e+21 
+1.4900000000000000e+01 +3.7208227082054762e+01 -2.6815223543891199e+06 +1.6928086408331922e+14 -2.9598093041161753e+21 
+1.5000000000000000e+01 +3.7208200752595943e+01 -2.6821659165948364e+06 +1.6936298587213588e+14 -2.9623006047351624e+21 
+1.5100000000000001e+01 +3.7208174481185551e+01 -2.6829995018422180e+06 +1.6947133224745941e+14 -2.9656552380226538e+21 
+1.5200000000000001e+01 +3.7208148208188604e+01 -2.6839774169605980e+06 +1.6959973800984862e+14 -2.9696746034661215e+21 
+1.5300000000000001e+01 +3.7208121856854888e+01 -2.6850415512956171e+06 +1.6974034289030516e+14 -2.9741051765664650e+21 
+1.5400000000000000e+01 +3.7208095350434384e+01 -2.6861337946142703e+06 +1.6988528668513041e+14 -2.9786934350798924e+21 
+1.5500000000000000e+01 +3.7208068612177989e+01 -2.6871960370815047e+06 +1.7002670922698888e+14 -2.9831858576912459e+21 
+1.5600000000000001e+01 +3.7208041565333914e+01 -2.6881701673766556e+06 +1.7015675018481419e+14 -2.9873289182775403e+21 
+1.5700000000000001e+01 +3.7208014133153775e+01 -2.6889980759533653e+06 +1.7026754941867500e+14 -2.9908690962564336e+21 
+1.5800000000000001e+01 +3.7207986238887763e+01 -2.6896216527846046e+06 +1.7035124675079444e+14 -2.9935528701965836e+21 
+1.5900000000000000e+01 +3.7207957805783806e+01 -2.6899827861514022e+06 +1.7039998179545194e+14 -2.9951267121945803e+21 
+1.6000000000000000e+01 +3.7207928757097029e+01 -2.6900233689103685e+06 +1.7040589470011881e+14 -2.9953371104941064e+21 
+1.6100000000000001e+01 +3.7207899042802104e+01 -2.6897060502912509e+06 +1.7036397478683609e+14 -2.9940225424757689e+21 
+1.6199999999999999e+01 +3.7207868719799379e+01 -2.6890765345972572e+06 +1.7028061151314791e+14 -2.9913895461345889e+21 
+1.6300000000000001e+01 +3.7207837871714254e+01 -2.6882012859815527e+06 +1.7016504391030784e+14 -2.9877366605637049e+21 
+1.6400000000000002e+01 +3.7207806582176659e+01 -2.6871467711846111e+06 +1.7002651130578872e+14 -2.9833624337920405e+21 
+1.6500000000000000e+01 +3.7207774934812363e+01 -2.6859794546626080e+06 +1.6987425277244062e+14 -2.9785654062963690e+21 
+1.6600000000000001e+01 +3.7207743013249981e+01 -2.6847658024328328e+06 +1.6971750755561678e+14 -2.9736441236293220e+21 
+1.6699999999999999e+01 +3.7207710901116904e+01 -2.6835722798763989e+06 +1.6956551483273062e+14 -2.9688971293968769e+21 
+1.6800000000000001e+01 +3.7207678682039209e+01 -2.6824653514393722e+06 +1.6942751366591578e+14 -2.9646229635844617e+21 
+1.6900000000000002e+01 +3.7207646439645778e+01 -2.6815114833749328e+06 +1.6931274333108653e+14 -2.9611201727296811e+21 
+1.7000000000000000e+01 +3.7207614257563883e+01 -2.6807771410208852e+06 +1.6923044300253241e+14 -2.9586873003758463e+21 
+1.7100000000000001e+01 +3.7207582197478658e+01 -2.6803105866417806e+06 +1.6918720479734881e+14 -2.9575360394319443e+21 
+1.7199999999999999e+01 +3.7207550233305469e+01 -2.6800872703097514e+06 +1.6917903265453756e+14 -2.9575306824861583e+21 
+1.7300000000000001e+01 +3.7207518317017524e+01 -2.6800644392121290e+06 +1.6919928348908825e+14 -2.9584486727049481e+21 
+1.7400000000000002e+01 +3.7207486400591044e+01 -2.6801993424518700e+06 +1.6924131444146484e+14 -2.9600674601416760e+21 
+1.7500000000000000e+01 +3.7207454435997889e+01 -2.6804492261465434e+06 +1.6929848229074762e+14 -2.9621644836382174e+21 
+1.7600000000000001e+01 +3.7207422375213604e+01 -2.6807713390283152e+06 +1.6936414413672569e+14 -2.9645171920543610e+21 
+1.7699999999999999e+01 +3.7207390170210431e+01 -2.6811229276658790e+06 +1.6943165681919025e+14 -2.9669030262098105e+21 
+1.7800000000000001e+01 +3.7207357772963420e+01 -2.6814612402996053e+06 +1.6949437737382212e+14 -2.9690994329114284e+21 
+1.7900000000000002e+01 +3.7207325135445913e+01 -2.6817435242353617e+06 +1.6954566272880009e+14 -2.9708838557019621e+21 
+1.8000000000000000e+01 +3.7207292209630026e+01 -2.6819270259055826e+06 +1.6957886970875094e+14 -2.9720337349747503e+21 
+1.8100000000000001e+01 +3.7207258956161880e+01 -2.6819783819685113e+06 +1.6958890017112234e+14 -2.9723778732991321e+21 
+1.8199999999999999e+01 +3.7207225370357364e+01 -2.6819017736022430e+06 +1.6957683420469581e+14 -2.9719504645428410e+21 
+1.8300000000000001e+01 +3.7207191456208207e+01 -2.6817107732222532e+06 +1.6954529704188628e+14 -2.9708370680041796e+21 
+1.8400000000000002e+01 +3.7207157217699375e+01 -2.6814189491395946e+06 +1.6949691344561569e+14 -2.9691232288952151e+21 
+1.8500000000000000e+01 +3.7207122658820630e+01 -2.6810398725259835e+06 +1.6943430850262856e+14 -2.9668945020779055e+21 
+1.8600000000000001e+01 +3.7207087783560041e+01 -2.6805871136684068e+06 +1.6936010720915859e+14 -2.9642364399029663e+21 
+1.8699999999999999e+01 +3.7207052595906497e+01 -2.6800742432396407e+06 +1.6927693459514094e+14 -2.9612345955273776e+21 
+1.8800000000000001e+01 +3.7207017099845558e+01 -2.6795148298967164e+06 +1.6918741546029138e+14 -2.9579745152053616e+21 
+1.8900000000000002e+01 +3.7206981299368202e+01 -2.6789224455955690e+06 +1.6909417498778478e+14 -2.9545417568374101e+21 
+1.9000000000000000e+01 +3.7206945198461597e+01 -2.6783106598833250e+06 +1.6899983807652331e+14 -2.9510218696139536e+21 
+1.9100000000000001e+01 +3.7206908804163696e+01 -2.6776928909737803e+06 +1.6890689061418856e+14 -2.9474996959616424e+21 
+1.9200000000000003e+01 +3.7206872135716367e+01 -2.6770819509690208e+06 +1.6881726230486688e+14 -2.9440572463032052e+21 
+1.9300000000000001e+01 +3.7206835215410599e+01 -2.6764904993541855e+06 +1.6873274368041778e+14 -2.9407758191979932e+21 
+1.9400000000000002e+01 +3.7206798065537214e+01 -2.6759311956077907e+06 +1.6865512527741031e+14 -2.9377367134620038e+21 
+1.9500000000000000e+01 +3.7206760708386334e+01 -2.6754166986933313e+06 +1.6858619756817566e+14 -2.9350212258788734e+21 
+1.9600000000000001e+01 +3.7206723166251649e+01 -2.6749596697902409e+06 +1.6852775128317181e+14 -2.9327106610655349e+21 
+1.9700000000000003e+01 +3.7206685461423305e+01 -2.6745727679095776e+06 +1.6848157690133541e+14 -2.9308863160279399e+21 
+1.9800000000000001e+01 +3.7206647616190715e+01 -2.6742686516635516e+06 +1.6844946485874709e+14 -2.9296294865323248e+21 
+1.9900000000000002e+01 +3.7206609652848357e+01 -2.6740599826380759e+06 +1.6843320592919275e+14 -2.9290214784436147e+21 
+2.0000000000000000e+01 +3.7206571593684110e+01 -2.6739594185383986e+06 +1.6843459044486897e+14 -2.9291435844032334e+21 
+2.0100000000000001e+01 +3.7206533452546871e+01 -2.6739731249742298e+06 +1.6845439992983656e+14 -2.9300345802123793e+21 
+2.0200000000000003e+01 +3.7206495209505604e+01 -2.6740812850746079e+06 +1.6848937907048531e+14 -2.9315631262039687e+21 
+2.0300000000000001e+01 +3.7206456836183307e+01 -2.6742575855910918e+06 +1.6853526325038466e+14 -2.9335553509245636e+21 
+2.0400000000000002e+01 +3.7206418304204789e+01 -2.6744757144910540e+06 +1.6858778799660619e+14 -2.9358373873113089e+21 
+2.0500000000000000e+01 +3.7206379585195464e+01 -2.6747093600793760e+06 +1.6864268887526850e+14 -2.9382353694738481e+21 
+2.0600000000000001e+01 +3.7206340650778053e+01 -2.6749322090432351e+06 +1.6869570126785506e+14 -2.9405754259974820e+21 
+2.0700000000000003e+01 +3.7206301472576165e+01 -2.6751179484455846e+06 +1.6874256058805772e+14 -2.9426836862322957e+21 
+2.0800000000000001e+01 +3.7206262022216173e+01 -2.6752402674090764e+06 +1.6877900250912366e+14 -2.9443862877495634e+21 
