# multipoles
# s[mm] polynom_b[n=1][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=9][T/m^n] polynom_b[n=13][T/m^n] 
+2.8000000000000003e+00 +4.0619998709009096e+01 -2.9415864957935316e+06 +1.8688597181007588e+14 -3.3053830969720392e+21 
+2.9000000000000004e+00 +4.0619992742675699e+01 -2.9418621215622243e+06 +1.8692781296373341e+14 -3.3068439449548143e+21 
+3.0000000000000000e+00 +4.0619985614206392e+01 -2.9412531952410610e+06 +1.8683162206703575e+14 -3.3031249285202775e+21 
+3.1000000000000001e+00 +4.0619977235547381e+01 -2.9396755009509753e+06 +1.8658385086228197e+14 -3.2937104831114259e+21 
+3.2000000000000002e+00 +4.0619967772955626e+01 -2.9372851878893818e+06 +1.8620895035479159e+14 -3.2795196132482949e+21 
+3.3000000000000003e+00 +4.0619957456267656e+01 -2.9342984973982335e+06 +1.8574087145368581e+14 -3.2618299681762548e+21 
+3.4000000000000004e+00 +4.0619946515323178e+01 -2.9309316726678023e+06 +1.8521356527461697e+14 -3.2419192032253413e+21 
+3.5000000000000000e+00 +4.0619935179954929e+01 -2.9274009528848608e+06 +1.8466098248418297e+14 -3.2210649604154594e+21 
+3.6000000000000001e+00 +4.0619923680001328e+01 -2.9239225804306543e+06 +1.8411707410578459e+14 -3.2005448923380769e+21 
+3.7000000000000002e+00 +4.0619912245299446e+01 -2.9207127969928854e+06 +1.8361579108663525e+14 -3.1816366493264815e+21 
+3.8000000000000003e+00 +4.0619901105684526e+01 -2.9179878430905114e+06 +1.8319108423849175e+14 -3.1656178776389483e+21 
+3.9000000000000004e+00 +4.0619890490993846e+01 -2.9159639607733814e+06 +1.8287690456201172e+14 -3.1537662294281195e+21 
+4.0000000000000000e+00 +4.0619880631063133e+01 -2.9148573906412325e+06 +1.8270720286796647e+14 -3.1473593507459545e+21 
+4.1000000000000005e+00 +4.0619871684138076e+01 -2.9148167907630592e+06 +1.8270533069304225e+14 -3.1472771527632686e+21 
+4.2000000000000002e+00 +4.0619863522095514e+01 -2.9157204819138297e+06 +1.8285224156127922e+14 -3.1528085779933954e+21 
+4.2999999999999998e+00 +4.0619855945219108e+01 -2.9173792001046012e+06 +1.8311828945072706e+14 -3.1628448256442856e+21 
+4.4000000000000004e+00 +4.0619848753795345e+01 -2.9196036829226380e+06 +1.8347382851418784e+14 -3.1762771000622716e+21 
+4.5000000000000000e+00 +4.0619841748106850e+01 -2.9222046657442925e+06 +1.8388921265629800e+14 -3.1919965982307244e+21 
+4.6000000000000005e+00 +4.0619834728440033e+01 -2.9249928862850065e+06 +1.8433479605520875e+14 -3.2088945254569738e+21 
+4.7000000000000002e+00 +4.0619827495078326e+01 -2.9277790803656066e+06 +1.8478093266255053e+14 -3.2258620800597728e+21 
+4.8000000000000007e+00 +4.0619819848307245e+01 -2.9303739850211232e+06 +1.8519797656970228e+14 -3.2417904645764232e+21 
+4.9000000000000004e+00 +4.0619811588411039e+01 -2.9325883365755547e+06 +1.8555628178858297e+14 -3.2555708791902395e+21 
+5.0000000000000000e+00 +4.0619802515674557e+01 -2.9342328718423615e+06 +1.8582620239420325e+14 -3.2660945261043851e+21 
+5.1000000000000005e+00 +4.0619792480889153e+01 -2.9351664971219930e+06 +1.8598559665663303e+14 -3.2725308403393500e+21 
+5.2000000000000002e+00 +4.0619781536869816e+01 -2.9354407967656902e+06 +1.8604233971719197e+14 -3.2751621922768641e+21 
+5.3000000000000007e+00 +4.0619769786938605e+01 -2.9351555251909541e+06 +1.8601181098910269e+14 -3.2745491876051534e+21 
+5.4000000000000004e+00 +4.0619757334415425e+01 -2.9344104352883985e+06 +1.8590938970146484e+14 -3.2712524263234271e+21 
+5.5000000000000000e+00 +4.0619744282624019e+01 -2.9333052826622189e+06 +1.8575045541284584e+14 -3.2658325186487344e+21 
+5.6000000000000005e+00 +4.0619730734884328e+01 -2.9319398202106883e+06 +1.8555038735282047e+14 -3.2588500645886558e+21 
+5.7000000000000002e+00 +4.0619716794517302e+01 -2.9304138018056303e+06 +1.8532456487768212e+14 -3.2508656682149872e+21 
+5.8000000000000007e+00 +4.0619702564845461e+01 -2.9288269818920125e+06 +1.8508836739505209e+14 -3.2424399349055215e+21 
+5.9000000000000004e+00 +4.0619688149190587e+01 -2.9272791148506324e+06 +1.8485717431952950e+14 -3.2341334704786228e+21 
+6.0000000000000000e+00 +4.0619673650874006e+01 -2.9258699545850102e+06 +1.8464636500528472e+14 -3.2265068788552061e+21 
+6.1000000000000005e+00 +4.0619659152031559e+01 -2.9246787059260667e+06 +1.8446818092657981e+14 -3.2200076044328181e+21 
+6.2000000000000002e+00 +4.0619644650053743e+01 -2.9237023757930780e+06 +1.8432231189341569e+14 -3.2146304499883442e+21 
+6.3000000000000007e+00 +4.0619630121152078e+01 -2.9229174260496525e+06 +1.8420531030185050e+14 -3.2102570728746674e+21 
+6.4000000000000004e+00 +4.0619615541532561e+01 -2.9223003150984440e+06 +1.8411372814831938e+14 -3.2067691184071739e+21 
+6.5000000000000000e+00 +4.0619600887402150e+01 -2.9218275020789979e+06 +1.8404411751893722e+14 -3.2040482346698681e+21 
+6.6000000000000005e+00 +4.0619586134968131e+01 -2.9214754461606634e+06 +1.8399303049523303e+14 -3.2019760694693514e+21 
+6.7000000000000002e+00 +4.0619571260440146e+01 -2.9212206080652936e+06 +1.8395701934401234e+14 -3.2004342763139917e+21 
+6.8000000000000007e+00 +4.0619556240023449e+01 -2.9210394458474414e+06 +1.8393263602375212e+14 -3.1993044993962620e+21 
+6.9000000000000004e+00 +4.0619541049926148e+01 -2.9209084192144871e+06 +1.8391643268164888e+14 -3.1984683885803843e+21 
+7.0000000000000000e+00 +4.0619525666357063e+01 -2.9208039883053345e+06 +1.8390496151196288e+14 -3.1978075950823910e+21 
+7.1000000000000005e+00 +4.0619510070108007e+01 -2.9207071666777111e+06 +1.8389539301135472e+14 -3.1972258474655408e+21 
+7.2000000000000002e+00 +4.0619494260314802e+01 -2.9206171877307072e+06 +1.8388737153187534e+14 -3.1967152019290079e+21 
+7.3000000000000007e+00 +4.0619478240697916e+01 -2.9205378395441626e+06 +1.8388115988338628e+14 -3.1962897968616366e+21 
+7.4000000000000004e+00 +4.0619462014983213e+01 -2.9204729129396589e+06 +1.8387702116808744e+14 -3.1959637790739739e+21 
+7.5000000000000000e+00 +4.0619445586886016e+01 -2.9204261928492510e+06 +1.8387521782994056e+14 -3.1957512758450995e+21 
+7.6000000000000005e+00 +4.0619428960132559e+01 -2.9204014704247154e+06 +1.8387601301764394e+14 -3.1956664355538175e+21 
+7.7000000000000002e+00 +4.0619412138443089e+01 -2.9204025335039361e+06 +1.8387966950456394e+14 -3.1957233953181443e+21 
+7.8000000000000007e+00 +4.0619395125537423e+01 -2.9204331693476392e+06 +1.8388644998838547e+14 -3.1959362898476091e+21 
+7.9000000000000004e+00 +4.0619377925137961e+01 -2.9204971671597636e+06 +1.8389661740625600e+14 -3.1963192613257646e+21 
+8.0000000000000000e+00 +4.0619360540965808e+01 -2.9205983149205046e+06 +1.8391043453306369e+14 -3.1968864466856869e+21 
+8.0999999999999996e+00 +4.0619342973401181e+01 -2.9207363436795687e+06 +1.8392767813129609e+14 -3.1976313031087966e+21 
+8.2000000000000011e+00 +4.0619325209448057e+01 -2.9208947470652298e+06 +1.8394617968699472e+14 -3.1984645298825582e+21 
+8.3000000000000007e+00 +4.0619307232768328e+01 -2.9210529606751115e+06 +1.8396328452548231e+14 -3.1992761416895048e+21 
+8.4000000000000004e+00 +4.0619289027026440e+01 -2.9211904216400939e+06 +1.8397633815163797e+14 -3.1999561586920658e+21 
+8.5000000000000000e+00 +4.0619270575884435e+01 -2.9212865657952907e+06 +1.8398268592509822e+14 -3.2003945967297652e+21 
+8.5999999999999996e+00 +4.0619251863003377e+01 -2.9213208281641561e+06 +1.8397967310431044e+14 -3.2004814684665094e+21 
+8.7000000000000011e+00 +4.0619232872048379e+01 -2.9212726462365007e+06 +1.8396464523087869e+14 -3.2001067950904841e+21 
+8.8000000000000007e+00 +4.0619213586678860e+01 -2.9211214543023142e+06 +1.8393494749014228e+14 -3.1991605872429079e+21 
+8.9000000000000004e+00 +4.0619193990561307e+01 -2.9208466906701946e+06 +1.8388792551759381e+14 -3.1975328689395880e+21 
+9.0000000000000000e+00 +4.0619174067355452e+01 -2.9204277895904896e+06 +1.8382092448193644e+14 -3.1951136501126650e+21 
+9.0999999999999996e+00 +4.0619153810294947e+01 -2.9198558992230762e+06 +1.8373293621714809e+14 -3.1918579733429197e+21 
+9.2000000000000011e+00 +4.0619133250898400e+01 -2.9191690157252853e+06 +1.8362953826507853e+14 -3.1879809816752124e+21 
+9.3000000000000007e+00 +4.0619112430253182e+01 -2.9184168460737551e+06 +1.8351795447504925e+14 -3.1837628399570282e+21 
+9.4000000000000004e+00 +4.0619091389447298e+01 -2.9176490975152995e+06 +1.8340540872454100e+14 -3.1794837138573560e+21 
+9.5000000000000000e+00 +4.0619070169569611e+01 -2.9169154778714348e+06 +1.8329912495647403e+14 -3.1754237709706839e+21 
+9.6000000000000014e+00 +4.0619048811709106e+01 -2.9162656949285963e+06 +1.8320632710853641e+14 -3.1718631787460921e+21 
+9.7000000000000011e+00 +4.0619027356953104e+01 -2.9157494556430546e+06 +1.8313423902834775e+14 -3.1690821019934214e+21 
+9.8000000000000007e+00 +4.0619005846388340e+01 -2.9154164664671146e+06 +1.8309008449675731e+14 -3.1673607033472004e+21 
+9.9000000000000004e+00 +4.0618984321105970e+01 -2.9153164365939326e+06 +1.8308108761863131e+14 -3.1669791553971437e+21 
+1.0000000000000000e+01 +4.0618962822192003e+01 -2.9154990720788711e+06 +1.8311447213442638e+14 -3.1682176196645864e+21 
+1.0100000000000001e+01 +4.0618941374661496e+01 -2.9159958416547221e+06 +1.8319475391799041e+14 -3.1712521060599181e+21 
+1.0200000000000001e+01 +4.0618919939219651e+01 -2.9167652488397029e+06 +1.8331561555625900e+14 -3.1758419634819543e+21 
+1.0300000000000001e+01 +4.0618898460499835e+01 -2.9177475593467141e+06 +1.8346803172019056e+14 -3.1816423878413360e+21 
+1.0400000000000000e+01 +4.0618876883133041e+01 -2.9188830372489193e+06 +1.8364297688143419e+14 -3.1883085688649637e+21 
+1.0500000000000000e+01 +4.0618855151755014e+01 -2.9201119497871571e+06 +1.8383142589104747e+14 -3.1954957079681266e+21 
+1.0600000000000001e+01 +4.0618833210994687e+01 -2.9213745599076189e+06 +1.8402435309496441e+14 -3.2028589911411807e+21 
+1.0700000000000001e+01 +4.0618811005485199e+01 -2.9226111331425058e+06 +1.8421273314065959e+14 -3.2100536135403858e+21 
+1.0800000000000001e+01 +4.0618788479858353e+01 -2.9237619341452848e+06 +1.8438754057259994e+14 -3.2167347671973794e+21 
+1.0900000000000000e+01 +4.0618765578747215e+01 -2.9247672284133038e+06 +1.8453975003288147e+14 -3.2225576470753774e+21 
+1.1000000000000000e+01 +4.0618742246782354e+01 -2.9255672799484972e+06 +1.8466033599707641e+14 -3.2271774432424771e+21 
+1.1100000000000001e+01 +4.0618718443892377e+01 -2.9261190960862557e+06 +1.8474283936192609e+14 -3.2303471081020221e+21 
+1.1200000000000001e+01 +4.0618694191179983e+01 -2.9264466472717319e+06 +1.8479106560188241e+14 -3.2322106114752585e+21 
+1.1300000000000001e+01 +4.0618669525043750e+01 -2.9265906459400081e+06 +1.8481138646086800e+14 -3.2330096810211908e+21 
+1.1400000000000000e+01 +4.0618644481879564e+01 -2.9265918029982615e+06 +1.8481017351192244e+14 -3.2329860393438156e+21 
+1.1500000000000000e+01 +4.0618619098087805e+01 -2.9264908320724787e+06 +1.8479379863857788e+14 -3.2323814183409523e+21 
+1.1600000000000001e+01 +4.0618593410065913e+01 -2.9263284448294458e+06 +1.8476863349590994e+14 -3.2314375430083576e+21 
+1.1700000000000001e+01 +4.0618567454210002e+01 -2.9261453524848213e+06 +1.8474104969785788e+14 -3.2303961372610543e+21 
+1.1800000000000001e+01 +4.0618541266921497e+01 -2.9259822691587782e+06 +1.8471741918272119e+14 -3.2294989346354291e+21 
+1.1900000000000000e+01 +4.0618514884595392e+01 -2.9258799051425625e+06 +1.8470411344807553e+14 -3.2289876553765287e+21 
+1.2000000000000000e+01 +4.0618488343629643e+01 -2.9258789726504488e+06 +1.8470750421874256e+14 -3.2291040266703901e+21 
+1.2100000000000001e+01 +4.0618461670353838e+01 -2.9260083898132350e+06 +1.8473212611105978e+14 -3.2300209822479506e+21 
+1.2200000000000001e+01 +4.0618434850803979e+01 -2.9262498867434976e+06 +1.8477516396727444e+14 -3.2316362416022498e+21 
+1.2300000000000001e+01 +4.0618407860949205e+01 -2.9265734004776590e+06 +1.8483196563884616e+14 -3.2337787343138393e+21 
+1.2400000000000000e+01 +4.0618380676758818e+01 -2.9269488682568609e+06 +1.8489787900732928e+14 -3.2362773910078200e+21 
+1.2500000000000000e+01 +4.0618353274199350e+01 -2.9273462255082177e+06 +1.8496825173728719e+14 -3.2389611356098349e+21 
+1.2600000000000001e+01 +4.0618325629238967e+01 -2.9277354086855347e+06 +1.8503843161555941e+14 -3.2416588958122010e+21 
+1.2700000000000001e+01 +4.0618297717846268e+01 -2.9280863546250393e+06 +1.8510376647490975e+14 -3.2441996007144324e+21 
+1.2800000000000001e+01 +4.0618269515988686e+01 -2.9283689992400925e+06 +1.8515960403548531e+14 -3.2464121759179085e+21 
+1.2900000000000000e+01 +4.0618240999634132e+01 -2.9285532789335195e+06 +1.8520129208052538e+14 -3.2481255490438751e+21 
+1.3000000000000000e+01 +4.0618212144750778e+01 -2.9286091301768012e+06 +1.8522417839883891e+14 -3.2491686478345504e+21 
+1.3100000000000001e+01 +4.0618182934799677e+01 -2.9285155357839288e+06 +1.8522493430818825e+14 -3.2494177913981764e+21 
+1.3200000000000001e+01 +4.0618153383212430e+01 -2.9282876633749073e+06 +1.8520552518599512e+14 -3.2489388627799352e+21 
+1.3300000000000001e+01 +4.0618123510911360e+01 -2.9279497255692552e+06 +1.8516923978549988e+14 -3.2478451318003996e+21 
+1.3400000000000000e+01 +4.0618093338821367e+01 -2.9275259366482734e+06 +1.8511936705418059e+14 -3.2462498741777901e+21 
+1.3500000000000000e+01 +4.0618062887867318e+01 -2.9270405108357416e+06 +1.8505919593142222e+14 -3.2442663653666870e+21 
+1.3600000000000001e+01 +4.0618032178972271e+01 -2.9265176611277689e+06 +1.8499201520915762e+14 -3.2420078762632597e+21 
+1.3700000000000001e+01 +4.0618001233060262e+01 -2.9259816012713793e+06 +1.8492111377411816e+14 -3.2395876807809953e+21 
+1.3800000000000001e+01 +4.0617970071054273e+01 -2.9254565443517095e+06 +1.8484978043472072e+14 -3.2371190504242099e+21 
+1.3900000000000000e+01 +4.0617938713879290e+01 -2.9249667046730737e+06 +1.8478130413987288e+14 -3.2347152609363682e+21 
+1.4000000000000000e+01 +4.0617907182460883e+01 -2.9245362967376052e+06 +1.8471897385615700e+14 -3.2324895885087678e+21 
+1.4100000000000001e+01 +4.0617875495880703e+01 -2.9241868326412546e+06 +1.8466577410648419e+14 -3.2305449173471524e+21 
+1.4200000000000001e+01 +4.0617843665876215e+01 -2.9239290331973289e+06 +1.8462347373783359e+14 -3.2289426267730042e+21 
+1.4300000000000001e+01 +4.0617811702338713e+01 -2.9237709151613968e+06 +1.8459353695025825e+14 -3.2277336977708249e+21 
+1.4400000000000000e+01 +4.0617779615166427e+01 -2.9237204996047425e+06 +1.8457742844789559e+14 -3.2269691266485940e+21 
+1.4500000000000000e+01 +4.0617747414251788e+01 -2.9237858039852292e+06 +1.8457661251380491e+14 -3.2266998969207336e+21 
+1.4600000000000001e+01 +4.0617715109489744e+01 -2.9239748473763787e+06 +1.8459255362258425e+14 -3.2269769979968723e+21 
+1.4700000000000001e+01 +4.0617682710776137e+01 -2.9242956493069795e+06 +1.8462671629458812e+14 -3.2278514205247369e+21 
+1.4800000000000001e+01 +4.0617650228005921e+01 -2.9247562288978207e+06 +1.8468056501231050e+14 -3.2293741541817964e+21 
+1.4900000000000000e+01 +4.0617617671072779e+01 -2.9253646043230630e+06 +1.8475556413772241e+14 -3.2315961848115495e+21 
+1.5000000000000000e+01 +4.0617585049873057e+01 -2.9261287954628044e+06 +1.8485317823664369e+14 -3.2345685045287185e+21 
+1.5100000000000001e+01 +4.0617552361635163e+01 -2.9270463134056223e+06 +1.8497334746254362e+14 -3.2382921854624528e+21 
+1.5200000000000001e+01 +4.0617519552929238e+01 -2.9280726418958316e+06 +1.8510991521841244e+14 -3.2425686469019099e+21 
+1.5300000000000001e+01 +4.0617486557657166e+01 -2.9291527559731621e+06 +1.8525520051942531e+14 -3.2471493891276910e+21 
+1.5400000000000000e+01 +4.0617453309725306e+01 -2.9302316330667608e+06 +1.8540152264087006e+14 -3.2517859200090956e+21 
+1.5500000000000000e+01 +4.0617419743036407e+01 -2.9312542484669536e+06 +1.8554120061243634e+14 -3.2562297400222889e+21 
+1.5600000000000001e+01 +4.0617385791494165e+01 -2.9321655782334991e+06 +1.8566655356706878e+14 -3.2602323530215619e+21 
+1.5700000000000001e+01 +4.0617351389000888e+01 -2.9329105973579641e+06 +1.8576990049634153e+14 -3.2635452582590771e+21 
+1.5800000000000001e+01 +4.0617316469462196e+01 -2.9334342830445473e+06 +1.8584356066218441e+14 -3.2659199634213998e+21 
+1.5900000000000000e+01 +4.0617280966781919e+01 -2.9336816112055504e+06 +1.8587985316647050e+14 -3.2671079711799053e+21 
+1.6000000000000000e+01 +4.0617244814863639e+01 -2.9335975576326041e+06 +1.8587109709671812e+14 -3.2668607837488908e+21 
+1.6100000000000001e+01 +4.0617207972457713e+01 -2.9331479392103232e+06 +1.8581253403549012e+14 -3.2650242591057673e+21 
+1.6199999999999999e+01 +4.0617170497711150e+01 -2.9323819417859828e+06 +1.8571109600480378e+14 -3.2618216908494943e+21 
+1.6300000000000001e+01 +4.0617132473612877e+01 -2.9313695890466445e+06 +1.8557663713204591e+14 -3.2575707163442136e+21 
+1.6400000000000002e+01 +4.0617093983156721e+01 -2.9301809078062917e+06 +1.8541901191139262e+14 -3.2525889841175394e+21 
+1.6500000000000000e+01 +4.0617055109334579e+01 -2.9288859237054461e+06 +1.8524807470067803e+14 -3.2471941385539210e+21 
+1.6600000000000001e+01 +4.0617015935139712e+01 -2.9275546630459474e+06 +1.8507367992827016e+14 -3.2417038260904641e+21 
+1.6699999999999999e+01 +4.0616976543562764e+01 -2.9262571507054972e+06 +1.8490568186245988e+14 -3.2364356883757772e+21 
+1.6800000000000001e+01 +4.0616937017595930e+01 -2.9250634125251081e+06 +1.8475393488769728e+14 -3.2317073706792885e+21 
+1.6900000000000002e+01 +4.0616897440230126e+01 -2.9240434733489314e+06 +1.8462829326157431e+14 -3.2278365142264783e+21 
+1.7000000000000000e+01 +4.0616857894462235e+01 -2.9232673618801851e+06 +1.8453861169611031e+14 -3.2251407741085071e+21 
+1.7100000000000001e+01 +4.0616818440213265e+01 -2.9227853866825378e+06 +1.8449187616120884e+14 -3.2238444359861189e+21 
+1.7199999999999999e+01 +4.0616779045143417e+01 -2.9225690018755207e+06 +1.8448360065971178e+14 -3.2237983981006765e+21 
+1.7300000000000001e+01 +4.0616739653843752e+01 -2.9225699456512635e+06 +1.8450643094547434e+14 -3.2247602042723663e+21 
+1.7400000000000002e+01 +4.0616700210906956e+01 -2.9227399571952652e+06 +1.8455301288378422e+14 -3.2264874016173478e+21 
+1.7500000000000000e+01 +4.0616660660925888e+01 -2.9230307758406647e+06 +1.8461599236048481e+14 -3.2287375379392600e+21 
+1.7600000000000001e+01 +4.0616620948491374e+01 -2.9233941395843979e+06 +1.8468801510227081e+14 -3.2312681561485098e+21 
+1.7699999999999999e+01 +4.0616581018195113e+01 -2.9237817869875664e+06 +1.8476172690121941e+14 -3.2338368011326498e+21 
+1.7800000000000001e+01 +4.0616540814630675e+01 -2.9241454577990388e+06 +1.8482977369072966e+14 -3.2362010221237025e+21 
+1.7900000000000002e+01 +4.0616500282388394e+01 -2.9244368898205990e+06 +1.8488480117955197e+14 -3.2381183615719362e+21 
+1.8000000000000000e+01 +4.0616459366061186e+01 -2.9246078222242184e+06 +1.8491945522526178e+14 -3.2393463662533773e+21 
+1.8100000000000001e+01 +4.0616418021714409e+01 -2.9246209275292763e+06 +1.8492810081711525e+14 -3.2396981594421618e+21 
+1.8199999999999999e+01 +4.0616376251304743e+01 -2.9244826115396181e+06 +1.8491197940900056e+14 -3.2392091676245796e+21 
+1.8300000000000001e+01 +4.0616334068265338e+01 -2.9242102156434963e+06 +1.8487405183436178e+14 -3.2379704010673567e+21 
+1.8400000000000002e+01 +4.0616291486027329e+01 -2.9238210799304615e+06 +1.8481727877259953e+14 -3.2360728653245993e+21 
+1.8500000000000000e+01 +4.0616248518021443e+01 -2.9233325443348452e+06 +1.8474462089130388e+14 -3.2336075657043268e+21 
+1.8600000000000001e+01 +4.0616205177680783e+01 -2.9227619501101542e+06 +1.8465903900328591e+14 -3.2306655117691207e+21 
+1.8699999999999999e+01 +4.0616161478435991e+01 -2.9221266372076273e+06 +1.8456349378083803e+14 -3.2273377090157475e+21 
+1.8800000000000001e+01 +4.0616117433717775e+01 -2.9214439454249698e+06 +1.8446094586845638e+14 -3.2237151619216216e+21 
+1.8900000000000002e+01 +4.0616073056959003e+01 -2.9207312159866779e+06 +1.8435435608080775e+14 -3.2198888801879615e+21 
+1.9000000000000000e+01 +4.0616028361589251e+01 -2.9200057880323110e+06 +1.8424668498899250e+14 -3.2159498661358207e+21 
+1.9100000000000001e+01 +4.0615983361260248e+01 -2.9192842062027799e+06 +1.8414072945555697e+14 -3.2119895192073609e+21 
+1.9200000000000003e+01 +4.0615938070493605e+01 -2.9185798248163732e+06 +1.8403863004039206e+14 -3.2081007822672904e+21 
+1.9300000000000001e+01 +4.0615892504030541e+01 -2.9179052022594349e+06 +1.8394236343859897e+14 -3.2043769907841949e+21 
+1.9400000000000002e+01 +4.0615846676611042e+01 -2.9172728958450803e+06 +1.8385390620315744e+14 -3.2009114756036459e+21 
+1.9500000000000000e+01 +4.0615800602977060e+01 -2.9166954643363054e+06 +1.8377523506786791e+14 -3.1977975732700326e+21 
+1.9600000000000001e+01 +4.0615754297869088e+01 -2.9161854656397169e+06 +1.8370832666752453e+14 -3.1951286173191299e+21 
+1.9700000000000003e+01 +4.0615707776029168e+01 -2.9157554584337831e+06 +1.8365515772162878e+14 -3.1929979438011274e+21 
+1.9800000000000001e+01 +4.0615661052196792e+01 -2.9154179998641806e+06 +1.8361770476868206e+14 -3.1914988831929532e+21 
+1.9900000000000002e+01 +4.0615614141112509e+01 -2.9151856477625817e+06 +1.8359794443212228e+14 -3.1907247686712217e+21 
+2.0000000000000000e+01 +4.0615567057519186e+01 -2.9150709614389050e+06 +1.8359785350771566e+14 -3.1907689386140888e+21 
+2.0100000000000001e+01 +4.0615519810305244e+01 -2.9150798245449984e+06 +1.8361831337836650e+14 -3.1916776412177566e+21 
+2.0200000000000003e+01 +4.0615472384970587e+01 -2.9151914362513125e+06 +1.8365582589104872e+14 -3.1933088280982795e+21 
+2.0300000000000001e+01 +4.0615424761158373e+01 -2.9153783187826304e+06 +1.8370579733366850e+14 -3.1954733562820197e+21 
+2.0400000000000002e+01 +4.0615376918517548e+01 -2.9156129978043921e+06 +1.8376363439090866e+14 -3.1979820947972979e+21 
+2.0500000000000000e+01 +4.0615328836693401e+01 -2.9158679970326396e+06 +1.8382474353215297e+14 -3.2006459063053100e+21 
+2.0600000000000001e+01 +4.0615280495331533e+01 -2.9161158399659656e+06 +1.8388453118509650e+14 -3.2032756519456924e+21 
+2.0700000000000003e+01 +4.0615231874081942e+01 -2.9163290530765140e+06 +1.8393840413487006e+14 -3.2056822039018026e+21 
+2.0800000000000001e+01 +4.0615182952587887e+01 -2.9164801586347139e+06 +1.8398176867352003e+14 -3.2076764192957315e+21 
