fieldmap_name:     	Q14_Model04_MainCoil_TrimCoil
timestamp:         	2017-02-24_09-17-09
filename:          	2017-02-24_Q14_Model04_Sim_X=-14_14mm_Z=-500_500mm_Imc=146.6A_Itc=10A.txt
nr_magnets:        	1

magnet_name:       	Q14
gap[mm]:           	28
control_gap[mm]:   	--
magnet_length[mm]: 	125.5
current_main[A]:   	146.6
NI_main[A.esp]:   	2932
current_trim[A]:   	10
NI_trim[A.esp]:   	280
center_pos_z[mm]: 	0
center_pos_x[mm]: 	0
rotation[deg]:    	0

X[mm]		Y[mm]		Z[mm]		B x, By, B z   [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-14	0	-500	2.923097310988425e-20	-1.422670607098553e-06	-1.176885314243057e-25
-13.5	0	-500	2.720617714202222e-20	-1.37211156925332e-06	1.053403930672681e-25
-13	0	-500	0	-1.321525360253872e-06	1.523372954386896e-22
-12.5	0	-500	0	-1.270913003281748e-06	0
-12	0	-500	0	-1.220275066771137e-06	0
-11.5	0	-500	0	-1.169613028650929e-06	1.725478046439764e-25
-11	0	-500	0	-1.118927684728988e-06	-2.605715113873097e-26
-10.5	0	-500	0	-1.068220058186853e-06	-2.039834887889809e-22
-10	0	-500	0	-1.017491172206064e-06	-1.944413136834572e-22
-9.5	0	-500	0	-9.667419362813234e-07	0
-9	0	-500	0	-9.159734872810077e-07	0
-8.5	0	-500	0	-8.651866778563999e-07	-3.65658486586561e-23
-8	0	-500	0	-8.143828154061339e-07	-3.522594001214562e-23
-7.5	0	-500	0	-7.635626388946548e-07	0
-7	0	-500	0	-7.127272851903399e-07	0
-6.5	0	-500	0	-6.618775501010532e-07	6.189828647252878e-23
-6	0	-500	0	-6.110146841820097e-07	5.621439850000483e-23
-5.5	0	-500	4.377931747912893e-21	-5.601397106147488e-07	-5.461003212362806e-23
-5	0	-500	4.37886636506985e-21	-5.092534820505534e-07	-4.961312840358126e-23
-4.5	0	-500	0	-4.58357078514382e-07	1.292653610312635e-25
-4	0	-500	0	-4.074515516094834e-07	-1.278981048451442e-25
-3.5	0	-500	0	-3.565379245173972e-07	1.581457498236553e-26
-3	0	-500	0	-3.056170783111156e-07	-6.866668099185079e-26
-2.5	0	-500	0	-2.546902635458537e-07	9.883755378054676e-27
-2	0	-500	0	-2.037582902403301e-07	-3.630344356951709e-26
-1.5	0	-500	0	-1.528223236846316e-07	-1.210794756633777e-23
-1	0	-500	0	-1.018831525811947e-07	-8.123097956287064e-24
-0.5	0	-500	0	-5.09421234085039e-08	0
0	0	-500	0	2.244875699176571e-13	-0
0.5	0	-500	0	5.09421234085039e-08	-0
1	0	-500	0	1.018831525811947e-07	8.123097956287064e-24
1.5	0	-500	0	1.528223236846316e-07	1.210794756633777e-23
2	0	-500	0	2.037582902403301e-07	3.630344356951709e-26
2.5	0	-500	0	2.546902635458537e-07	-9.883755378054676e-27
3	0	-500	0	3.056170783111156e-07	6.866668099185079e-26
3.5	0	-500	0	3.565379245173972e-07	-1.581457498236553e-26
4	0	-500	0	4.074515516094834e-07	1.278981048451442e-25
4.5	0	-500	0	4.58357078514382e-07	-1.292653610312635e-25
5	0	-500	4.37886636506985e-21	5.092534820505534e-07	4.961312840358126e-23
5.5	0	-500	4.377931747912893e-21	5.601397106147488e-07	5.461003212362806e-23
6	0	-500	0	6.110146841820097e-07	-5.621439850000483e-23
6.5	0	-500	0	6.618775501010532e-07	-6.189828647252878e-23
7	0	-500	0	7.127272851903399e-07	-0
7.5	0	-500	0	7.635626388946548e-07	-0
8	0	-500	0	8.143828154061339e-07	3.522594001214562e-23
8.5	0	-500	0	8.651866778563999e-07	3.65658486586561e-23
9	0	-500	0	9.159734872810077e-07	-0
9.5	0	-500	0	9.667419362813234e-07	-0
10	0	-500	0	1.017491172206064e-06	1.944413136834572e-22
10.5	0	-500	0	1.068220058186853e-06	2.039834887889809e-22
11	0	-500	0	1.118927684728988e-06	2.605715113873097e-26
11.5	0	-500	0	1.169613028650929e-06	-1.725478046439764e-25
12	0	-500	0	1.220275066771137e-06	-0
12.5	0	-500	0	1.270913003281748e-06	-0
13	0	-500	0	1.321525360253872e-06	-1.523372954386896e-22
13.5	0	-500	2.720617714202222e-20	1.37211156925332e-06	-1.053403930672681e-25
14	0	-500	2.923097310988425e-20	1.422670607098553e-06	1.176885314243057e-25
-14	0	-499	0	-1.422783839188924e-06	0
-13.5	0	-499	0	-1.372220822304371e-06	0
-13	0	-499	2.114222754690821e-20	-1.321630520578765e-06	-1.657839659935973e-22
-12.5	0	-499	0	-1.271014184567321e-06	0
-12	0	-499	0	-1.220372382704227e-06	0
-11.5	0	-499	0	-1.16970625185786e-06	0
-11	0	-499	0	-1.11901738364395e-06	-7.510526952999412e-23
-10.5	0	-499	0	-1.068305209628306e-06	0
-10	0	-499	0	-1.01757223092136e-06	0
-9.5	0	-499	0	-9.668190159572987e-07	0
-9	0	-499	0	-9.160465879176627e-07	0
-8.5	0	-499	0	-8.652557994537347e-07	0
-8	0	-499	0	-8.144476737470541e-07	0
-7.5	0	-499	0	-7.636236318830925e-07	0
-7	0	-499	3.903496006793282e-20	-7.127845833565516e-07	-4.452425296831655e-23
-6.5	0	-499	0	-6.619304144805938e-07	0
-6	0	-499	0	-6.110635126788111e-07	0
-5.5	0	-499	0	-5.601844463853922e-07	0
-5	0	-499	0	-5.092941250950389e-07	0
-4.5	0	-499	0	-4.583937709412567e-07	0
-4	0	-499	0	-4.074841228884907e-07	0
-3.5	0	-499	0	-3.565665451787936e-07	0
-3	0	-499	0	-3.056415494029352e-07	0
-2.5	0	-499	0	-2.547105850680964e-07	0
-2	0	-499	0	-2.037746469341073e-07	0
-1.5	0	-499	0	-1.528344455437036e-07	0
-1	0	-499	0	-1.018914375094937e-07	0
-0.5	0	-499	0	-5.094616994938406e-08	0
0	0	-499	0	-3.931904579484655e-14	-0
0.5	0	-499	0	5.094616994938406e-08	-0
1	0	-499	0	1.018914375094937e-07	-0
1.5	0	-499	0	1.528344455437036e-07	-0
2	0	-499	0	2.037746469341073e-07	-0
2.5	0	-499	0	2.547105850680964e-07	-0
3	0	-499	0	3.056415494029352e-07	-0
3.5	0	-499	0	3.565665451787936e-07	-0
4	0	-499	0	4.074841228884907e-07	-0
4.5	0	-499	0	4.583937709412567e-07	-0
5	0	-499	0	5.092941250950389e-07	-0
5.5	0	-499	0	5.601844463853922e-07	-0
6	0	-499	0	6.110635126788111e-07	-0
6.5	0	-499	0	6.619304144805938e-07	-0
7	0	-499	3.903496006793282e-20	7.127845833565516e-07	4.452425296831655e-23
